Sr2,5p1/2,,,
Wavelength,alpha_0,     Uncertainty,alpha_2,     Uncertainty
413.10800,-205.55,13.54,0.00,0.00
413.12800,-210.71,13.61,0.00,0.00
413.14800,-215.96,13.67,0.00,0.00
413.16800,-221.28,13.74,0.00,0.00
413.18800,-226.68,13.81,0.00,0.00
413.20800,-232.17,13.88,0.00,0.00
413.22800,-237.74,13.95,0.00,0.00
413.24800,-243.40,14.02,0.00,0.00
413.26800,-249.15,14.10,0.00,0.00
413.28800,-254.99,14.17,0.00,0.00
413.30800,-260.92,14.24,0.00,0.00
413.32800,-266.95,14.32,0.00,0.00
413.34800,-273.07,14.40,0.00,0.00
413.36800,-279.30,14.47,0.00,0.00
413.38800,-285.62,14.55,0.00,0.00
413.40800,-292.05,14.63,0.00,0.00
413.42800,-298.58,14.71,0.00,0.00
413.44800,-305.23,14.80,0.00,0.00
413.46800,-311.98,14.88,0.00,0.00
413.48800,-318.84,14.96,0.00,0.00
413.50800,-325.82,15.05,0.00,0.00
413.52800,-332.92,15.13,0.00,0.00
413.54800,-340.14,15.22,0.00,0.00
413.56800,-347.48,15.31,0.00,0.00
413.58800,-354.95,15.40,0.00,0.00
413.60800,-362.55,15.49,0.00,0.00
413.62800,-370.28,15.59,0.00,0.00
413.64800,-378.15,15.68,0.00,0.00
413.66800,-386.16,15.78,0.00,0.00
413.68800,-394.30,15.87,0.00,0.00
413.70800,-402.60,15.97,0.00,0.00
413.72800,-411.04,16.07,0.00,0.00
413.74800,-419.63,16.18,0.00,0.00
413.76800,-428.39,16.28,0.00,0.00
413.78800,-437.30,16.38,0.00,0.00
413.80800,-446.38,16.49,0.00,0.00
413.82800,-455.62,16.60,0.00,0.00
413.84800,-465.04,16.71,0.00,0.00
413.86800,-474.64,16.82,0.00,0.00
413.88800,-484.42,16.93,0.00,0.00
413.90800,-494.38,17.05,0.00,0.00
413.92800,-504.54,17.17,0.00,0.00
413.94800,-514.89,17.29,0.00,0.00
413.96800,-525.45,17.41,0.00,0.00
413.98800,-536.21,17.53,0.00,0.00
414.00800,-547.19,17.66,0.00,0.00
414.02800,-558.39,17.79,0.00,0.00
414.04800,-569.81,17.92,0.00,0.00
414.06800,-581.46,18.05,0.00,0.00
414.08800,-593.35,18.19,0.00,0.00
414.10800,-605.48,18.32,0.00,0.00
414.12800,-617.87,18.46,0.00,0.00
414.14800,-630.52,18.61,0.00,0.00
414.16800,-643.43,18.75,0.00,0.00
414.18800,-656.61,18.90,0.00,0.00
414.20800,-670.08,19.05,0.00,0.00
414.22800,-683.84,19.21,0.00,0.00
414.24800,-697.90,19.36,0.00,0.00
414.26800,-712.27,19.52,0.00,0.00
414.28800,-726.95,19.69,0.00,0.00
414.30800,-741.97,19.85,0.00,0.00
414.32800,-757.32,20.02,0.00,0.00
414.34800,-773.02,20.20,0.00,0.00
414.36800,-789.08,20.37,0.00,0.00
414.38800,-805.51,20.55,0.00,0.00
414.40800,-822.33,20.74,0.00,0.00
414.42800,-839.54,20.93,0.00,0.00
414.44800,-857.17,21.12,0.00,0.00
414.46800,-875.21,21.32,0.00,0.00
414.48800,-893.70,21.52,0.00,0.00
414.50800,-912.63,21.73,0.00,0.00
414.52800,-932.04,21.94,0.00,0.00
414.54800,-951.93,22.15,0.00,0.00
414.56800,-972.32,22.37,0.00,0.00
414.58800,-993.23,22.60,0.00,0.00
414.60800,-1014.69,22.83,0.00,0.00
414.62800,-1036.70,23.07,0.00,0.00
414.64800,-1059.29,23.31,0.00,0.00
414.66800,-1082.48,23.56,0.00,0.00
414.68800,-1106.29,23.82,0.00,0.00
414.70800,-1130.75,24.08,0.00,0.00
414.72800,-1155.89,24.35,0.00,0.00
414.74800,-1181.73,24.62,0.00,0.00
414.76800,-1208.29,24.91,0.00,0.00
414.78800,-1235.61,25.20,0.00,0.00
414.80800,-1263.72,25.50,0.00,0.00
414.82800,-1292.65,25.80,0.00,0.00
414.84800,-1322.43,26.12,0.00,0.00
414.86800,-1353.11,26.44,0.00,0.00
414.88800,-1384.72,26.78,0.00,0.00
414.90800,-1417.30,27.12,0.00,0.00
414.92800,-1450.89,27.48,0.00,0.00
414.94800,-1485.54,27.84,0.00,0.00
414.96800,-1521.30,28.22,0.00,0.00
414.98800,-1558.22,28.60,0.00,0.00
415.00800,-1596.35,29.00,0.00,0.00
415.02800,-1635.76,29.42,0.00,0.00
415.04800,-1676.50,29.84,0.00,0.00
415.06800,-1718.64,30.28,0.00,0.00
415.08800,-1762.25,30.74,0.00,0.00
415.10800,-1807.41,31.21,0.00,0.00
415.12800,-1854.19,31.70,0.00,0.00
415.14800,-1902.68,32.20,0.00,0.00
415.16800,-1952.97,32.72,0.00,0.00
415.18800,-2005.17,33.27,0.00,0.00
415.20800,-2059.37,33.83,0.00,0.00
415.22800,-2115.69,34.41,0.00,0.00
415.24800,-2174.26,35.02,0.00,0.00
415.26800,-2235.19,35.65,0.00,0.00
415.28800,-2298.65,36.31,0.00,0.00
415.30800,-2364.77,36.99,0.00,0.00
415.32800,-2433.73,37.70,0.00,0.00
415.34800,-2505.71,38.44,0.00,0.00
415.36800,-2580.89,39.22,0.00,0.00
415.38800,-2659.51,40.03,0.00,0.00
415.40800,-2741.78,40.88,0.00,0.00
415.42800,-2827.97,41.76,0.00,0.00
415.44800,-2918.34,42.69,0.00,0.00
415.46800,-3013.21,43.67,0.00,0.00
415.48800,-3112.91,44.69,0.00,0.00
415.50800,-3217.81,45.77,0.00,0.00
415.52800,-3328.32,46.90,0.00,0.00
415.54800,-3444.88,48.10,0.00,0.00
415.56800,-3568.00,49.36,0.00,0.00
415.58800,-3698.23,50.69,0.00,0.00
415.60800,-3836.20,52.10,0.00,0.00
415.62800,-3982.59,53.60,0.00,0.00
415.64800,-4138.21,55.19,0.00,0.00
415.66800,-4303.92,56.89,0.00,0.00
415.68800,-4480.72,58.70,0.00,0.00
415.70800,-4669.74,60.63,0.00,0.00
415.72800,-4872.29,62.70,0.00,0.00
415.74800,-5089.83,64.92,0.00,0.00
415.76800,-5324.08,67.31,0.00,0.00
415.78800,-5577.00,69.89,0.00,0.00
415.80800,-5850.90,72.69,0.00,0.00
415.80900,-5865.20,72.83,0.00,0.00
415.81000,-5879.55,72.98,0.00,0.00
415.81100,-5893.96,73.13,0.00,0.00
415.81200,-5908.43,73.27,0.00,0.00
415.81300,-5922.96,73.42,0.00,0.00
415.81400,-5937.55,73.57,0.00,0.00
415.81500,-5952.21,73.72,0.00,0.00
415.81600,-5966.92,73.87,0.00,0.00
415.81700,-5981.70,74.02,0.00,0.00
415.81800,-5996.54,74.17,0.00,0.00
415.81900,-6011.44,74.33,0.00,0.00
415.82000,-6026.41,74.48,0.00,0.00
415.82100,-6041.44,74.63,0.00,0.00
415.82200,-6056.53,74.79,0.00,0.00
415.82300,-6071.69,74.94,0.00,0.00
415.82400,-6086.92,75.10,0.00,0.00
415.82500,-6102.20,75.25,0.00,0.00
415.82600,-6117.56,75.41,0.00,0.00
415.82700,-6132.98,75.57,0.00,0.00
415.82800,-6148.47,75.72,0.00,0.00
415.82900,-6164.02,75.88,0.00,0.00
415.83000,-6179.64,76.04,0.00,0.00
415.83100,-6195.33,76.20,0.00,0.00
415.83200,-6211.09,76.36,0.00,0.00
415.83300,-6226.91,76.52,0.00,0.00
415.83400,-6242.81,76.69,0.00,0.00
415.83500,-6258.77,76.85,0.00,0.00
415.83600,-6274.81,77.01,0.00,0.00
415.83700,-6290.91,77.18,0.00,0.00
415.83800,-6307.09,77.34,0.00,0.00
415.83900,-6323.34,77.51,0.00,0.00
415.84000,-6339.66,77.67,0.00,0.00
415.84100,-6356.05,77.84,0.00,0.00
415.84200,-6372.51,78.01,0.00,0.00
415.84300,-6389.05,78.18,0.00,0.00
415.84400,-6405.66,78.35,0.00,0.00
415.84500,-6422.35,78.52,0.00,0.00
415.84600,-6439.11,78.69,0.00,0.00
415.84700,-6455.95,78.86,0.00,0.00
415.84800,-6472.86,79.03,0.00,0.00
415.84900,-6489.85,79.21,0.00,0.00
415.85000,-6506.92,79.38,0.00,0.00
415.85100,-6524.06,79.56,0.00,0.00
415.85200,-6541.28,79.73,0.00,0.00
415.85300,-6558.58,79.91,0.00,0.00
415.85400,-6575.96,80.08,0.00,0.00
415.85500,-6593.41,80.26,0.00,0.00
415.85600,-6610.95,80.44,0.00,0.00
415.85700,-6628.57,80.62,0.00,0.00
415.85800,-6646.27,80.80,0.00,0.00
415.85900,-6664.05,80.98,0.00,0.00
415.86000,-6681.91,81.17,0.00,0.00
415.86100,-6699.86,81.35,0.00,0.00
415.86200,-6717.89,81.53,0.00,0.00
415.86300,-6736.00,81.72,0.00,0.00
415.86400,-6754.20,81.90,0.00,0.00
415.86500,-6772.48,82.09,0.00,0.00
415.86600,-6790.85,82.28,0.00,0.00
415.86700,-6809.31,82.46,0.00,0.00
415.86800,-6827.85,82.65,0.00,0.00
415.86900,-6846.48,82.84,0.00,0.00
415.87000,-6865.20,83.03,0.00,0.00
415.87100,-6884.00,83.23,0.00,0.00
415.87200,-6902.90,83.42,0.00,0.00
415.87300,-6921.88,83.61,0.00,0.00
415.87400,-6940.96,83.81,0.00,0.00
415.87500,-6960.13,84.00,0.00,0.00
415.87600,-6979.39,84.20,0.00,0.00
415.87700,-6998.74,84.40,0.00,0.00
415.87800,-7018.19,84.59,0.00,0.00
415.87900,-7037.73,84.79,0.00,0.00
415.88000,-7057.36,84.99,0.00,0.00
415.88100,-7077.09,85.20,0.00,0.00
415.88200,-7096.92,85.40,0.00,0.00
415.88300,-7116.84,85.60,0.00,0.00
415.88400,-7136.86,85.81,0.00,0.00
415.88500,-7156.97,86.01,0.00,0.00
415.88600,-7177.19,86.22,0.00,0.00
415.88700,-7197.51,86.42,0.00,0.00
415.88800,-7217.92,86.63,0.00,0.00
415.88900,-7238.44,86.84,0.00,0.00
415.89000,-7259.06,87.05,0.00,0.00
415.89100,-7279.78,87.26,0.00,0.00
415.89200,-7300.61,87.47,0.00,0.00
415.89300,-7321.54,87.69,0.00,0.00
415.89400,-7342.57,87.90,0.00,0.00
415.89500,-7363.71,88.12,0.00,0.00
415.89600,-7384.96,88.33,0.00,0.00
415.89700,-7406.31,88.55,0.00,0.00
415.89800,-7427.77,88.77,0.00,0.00
415.89900,-7449.34,88.99,0.00,0.00
415.90000,-7471.02,89.21,0.00,0.00
415.90100,-7492.81,89.43,0.00,0.00
415.90200,-7514.72,89.66,0.00,0.00
415.90300,-7536.73,89.88,0.00,0.00
415.90400,-7558.86,90.11,0.00,0.00
415.90500,-7581.10,90.33,0.00,0.00
415.90600,-7603.45,90.56,0.00,0.00
415.90700,-7625.92,90.79,0.00,0.00
415.90800,-7648.51,91.02,0.00,0.00
415.90900,-7671.22,91.25,0.00,0.00
415.91000,-7694.04,91.49,0.00,0.00
415.91100,-7716.98,91.72,0.00,0.00
415.91200,-7740.05,91.96,0.00,0.00
415.91300,-7763.23,92.19,0.00,0.00
415.91400,-7786.54,92.43,0.00,0.00
415.91500,-7809.97,92.67,0.00,0.00
415.91600,-7833.52,92.91,0.00,0.00
415.91700,-7857.20,93.15,0.00,0.00
415.91800,-7881.01,93.39,0.00,0.00
415.91900,-7904.94,93.64,0.00,0.00
415.92000,-7929.00,93.88,0.00,0.00
415.92100,-7953.19,94.13,0.00,0.00
415.92200,-7977.51,94.38,0.00,0.00
415.92300,-8001.96,94.63,0.00,0.00
415.92400,-8026.54,94.88,0.00,0.00
415.92500,-8051.25,95.13,0.00,0.00
415.92600,-8076.10,95.38,0.00,0.00
415.92700,-8101.09,95.64,0.00,0.00
415.92800,-8126.21,95.89,0.00,0.00
415.92900,-8151.47,96.15,0.00,0.00
415.93000,-8176.87,96.41,0.00,0.00
415.93100,-8202.41,96.67,0.00,0.00
415.93200,-8228.09,96.93,0.00,0.00
415.93300,-8253.91,97.19,0.00,0.00
415.93400,-8279.87,97.46,0.00,0.00
415.93500,-8305.98,97.73,0.00,0.00
415.93600,-8332.24,97.99,0.00,0.00
415.93700,-8358.64,98.26,0.00,0.00
415.93800,-8385.19,98.53,0.00,0.00
415.93900,-8411.89,98.80,0.00,0.00
415.94000,-8438.74,99.08,0.00,0.00
415.94100,-8465.75,99.35,0.00,0.00
415.94200,-8492.90,99.63,0.00,0.00
415.94300,-8520.22,99.91,0.00,0.00
415.94400,-8547.68,100.19,0.00,0.00
415.94500,-8575.31,100.47,0.00,0.00
415.94600,-8603.09,100.75,0.00,0.00
415.94700,-8631.03,101.04,0.00,0.00
415.94800,-8659.14,101.32,0.00,0.00
415.94900,-8687.40,101.61,0.00,0.00
415.95000,-8715.84,101.90,0.00,0.00
415.95100,-8744.43,102.19,0.00,0.00
415.95200,-8773.20,102.49,0.00,0.00
415.95300,-8802.13,102.78,0.00,0.00
415.95400,-8831.23,103.08,0.00,0.00
415.95500,-8860.50,103.38,0.00,0.00
415.95600,-8889.95,103.68,0.00,0.00
415.95700,-8919.57,103.98,0.00,0.00
415.95800,-8949.37,104.28,0.00,0.00
415.95900,-8979.35,104.59,0.00,0.00
415.96000,-9009.50,104.90,0.00,0.00
415.96100,-9039.83,105.21,0.00,0.00
415.96200,-9070.35,105.52,0.00,0.00
415.96300,-9101.05,105.83,0.00,0.00
415.96400,-9131.94,106.14,0.00,0.00
415.96500,-9163.01,106.46,0.00,0.00
415.96600,-9194.28,106.78,0.00,0.00
415.96700,-9225.73,107.10,0.00,0.00
415.96800,-9257.38,107.42,0.00,0.00
415.96900,-9289.22,107.75,0.00,0.00
415.97000,-9321.26,108.07,0.00,0.00
415.97100,-9353.50,108.40,0.00,0.00
415.97200,-9385.93,108.73,0.00,0.00
415.97300,-9418.57,109.07,0.00,0.00
415.97400,-9451.41,109.40,0.00,0.00
415.97500,-9484.45,109.74,0.00,0.00
415.97600,-9517.71,110.08,0.00,0.00
415.97700,-9551.17,110.42,0.00,0.00
415.97800,-9584.84,110.76,0.00,0.00
415.97900,-9618.73,111.11,0.00,0.00
415.98000,-9652.83,111.45,0.00,0.00
415.98100,-9687.15,111.80,0.00,0.00
415.98200,-9721.69,112.16,0.00,0.00
415.98300,-9756.45,112.51,0.00,0.00
415.98400,-9791.43,112.87,0.00,0.00
415.98500,-9826.64,113.22,0.00,0.00
415.98600,-9862.08,113.59,0.00,0.00
415.98700,-9897.75,113.95,0.00,0.00
415.98800,-9933.65,114.32,0.00,0.00
415.98900,-9969.78,114.68,0.00,0.00
415.99000,-10006.16,115.05,0.00,0.00
415.99100,-10042.77,115.43,0.00,0.00
415.99200,-10079.62,115.80,0.00,0.00
415.99300,-10116.72,116.18,0.00,0.00
415.99400,-10154.06,116.56,0.00,0.00
415.99500,-10191.65,116.94,0.00,0.00
415.99600,-10229.49,117.33,0.00,0.00
415.99700,-10267.59,117.72,0.00,0.00
415.99800,-10305.95,118.11,0.00,0.00
415.99900,-10344.56,118.50,0.00,0.00
416.00000,-10383.43,118.90,0.00,0.00
416.00100,-10422.57,119.30,0.00,0.00
416.00200,-10461.98,119.70,0.00,0.00
416.00300,-10501.65,120.10,0.00,0.00
416.00400,-10541.60,120.51,0.00,0.00
416.00500,-10581.82,120.92,0.00,0.00
416.00600,-10622.33,121.33,0.00,0.00
416.00700,-10663.11,121.75,0.00,0.00
416.00800,-10704.18,122.17,0.00,0.00
416.00900,-10745.53,122.59,0.00,0.00
416.01000,-10787.17,123.01,0.00,0.00
416.01100,-10829.11,123.44,0.00,0.00
416.01200,-10871.34,123.87,0.00,0.00
416.01300,-10913.87,124.30,0.00,0.00
416.01400,-10956.71,124.74,0.00,0.00
416.01500,-10999.85,125.18,0.00,0.00
416.01600,-11043.30,125.62,0.00,0.00
416.01700,-11087.06,126.07,0.00,0.00
416.01800,-11131.13,126.52,0.00,0.00
416.01900,-11175.53,126.97,0.00,0.00
416.02000,-11220.25,127.43,0.00,0.00
416.02100,-11265.29,127.89,0.00,0.00
416.02200,-11310.66,128.35,0.00,0.00
416.02300,-11356.37,128.81,0.00,0.00
416.02400,-11402.41,129.28,0.00,0.00
416.02500,-11448.80,129.76,0.00,0.00
416.02600,-11495.52,130.23,0.00,0.00
416.02700,-11542.60,130.71,0.00,0.00
416.02800,-11590.03,131.20,0.00,0.00
416.02900,-11637.81,131.68,0.00,0.00
416.03000,-11685.96,132.17,0.00,0.00
416.03100,-11734.46,132.67,0.00,0.00
416.03200,-11783.34,133.17,0.00,0.00
416.03300,-11832.59,133.67,0.00,0.00
416.03400,-11882.21,134.17,0.00,0.00
416.03500,-11932.22,134.68,0.00,0.00
416.03600,-11982.61,135.20,0.00,0.00
416.03700,-12033.39,135.71,0.00,0.00
416.03800,-12084.57,136.23,0.00,0.00
416.03900,-12136.14,136.76,0.00,0.00
416.04000,-12188.12,137.29,0.00,0.00
416.04100,-12240.51,137.82,0.00,0.00
416.04200,-12293.31,138.36,0.00,0.00
416.04300,-12346.52,138.90,0.00,0.00
416.04400,-12400.16,139.45,0.00,0.00
416.04500,-12454.23,140.00,0.00,0.00
416.04600,-12508.73,140.56,0.00,0.00
416.04700,-12563.67,141.12,0.00,0.00
416.04800,-12619.06,141.68,0.00,0.00
416.04900,-12674.89,142.25,0.00,0.00
416.05000,-12731.18,142.82,0.00,0.00
416.05100,-12787.92,143.40,0.00,0.00
416.05200,-12845.13,143.98,0.00,0.00
416.05300,-12902.82,144.57,0.00,0.00
416.05400,-12960.98,145.17,0.00,0.00
416.05500,-13019.62,145.76,0.00,0.00
416.05600,-13078.76,146.37,0.00,0.00
416.05700,-13138.39,146.97,0.00,0.00
416.05800,-13198.52,147.59,0.00,0.00
416.05900,-13259.16,148.20,0.00,0.00
416.06000,-13320.31,148.83,0.00,0.00
416.06100,-13381.98,149.45,0.00,0.00
416.06200,-13444.19,150.09,0.00,0.00
416.06300,-13506.92,150.73,0.00,0.00
416.06400,-13570.20,151.37,0.00,0.00
416.06500,-13634.02,152.02,0.00,0.00
416.06600,-13698.40,152.68,0.00,0.00
416.06700,-13763.35,153.34,0.00,0.00
416.06800,-13828.86,154.01,0.00,0.00
416.06900,-13894.95,154.68,0.00,0.00
416.07000,-13961.63,155.36,0.00,0.00
416.07100,-14028.90,156.05,0.00,0.00
416.07200,-14096.77,156.74,0.00,0.00
416.07300,-14165.25,157.44,0.00,0.00
416.07400,-14234.34,158.14,0.00,0.00
416.07500,-14304.06,158.85,0.00,0.00
416.07600,-14374.42,159.57,0.00,0.00
416.07700,-14445.42,160.29,0.00,0.00
416.07800,-14517.07,161.02,0.00,0.00
416.07900,-14589.38,161.76,0.00,0.00
416.08000,-14662.36,162.50,0.00,0.00
416.08100,-14736.02,163.25,0.00,0.00
416.08200,-14810.37,164.01,0.00,0.00
416.08300,-14885.41,164.77,0.00,0.00
416.08400,-14961.17,165.55,0.00,0.00
416.08500,-15037.64,166.32,0.00,0.00
416.08600,-15114.84,167.11,0.00,0.00
416.08700,-15192.78,167.91,0.00,0.00
416.08800,-15271.47,168.71,0.00,0.00
416.08900,-15350.92,169.52,0.00,0.00
416.09000,-15431.14,170.33,0.00,0.00
416.09100,-15512.14,171.16,0.00,0.00
416.09200,-15593.94,171.99,0.00,0.00
416.09300,-15676.54,172.83,0.00,0.00
416.09400,-15759.96,173.68,0.00,0.00
416.09500,-15844.21,174.54,0.00,0.00
416.09600,-15929.31,175.41,0.00,0.00
416.09700,-16015.25,176.29,0.00,0.00
416.09800,-16102.07,177.17,0.00,0.00
416.09900,-16189.76,178.06,0.00,0.00
416.10000,-16278.35,178.97,0.00,0.00
416.10100,-16367.85,179.88,0.00,0.00
416.10200,-16458.27,180.80,0.00,0.00
416.10300,-16549.63,181.73,0.00,0.00
416.10400,-16641.94,182.67,0.00,0.00
416.10500,-16735.22,183.62,0.00,0.00
416.10600,-16829.47,184.58,0.00,0.00
416.10700,-16924.72,185.55,0.00,0.00
416.10800,-17020.99,186.53,0.00,0.00
416.10900,-17118.28,187.52,0.00,0.00
416.11000,-17216.62,188.53,0.00,0.00
416.11100,-17316.03,189.54,0.00,0.00
416.11200,-17416.51,190.56,0.00,0.00
416.11300,-17518.09,191.60,0.00,0.00
416.11400,-17620.78,192.64,0.00,0.00
416.11500,-17724.61,193.70,0.00,0.00
416.11600,-17829.59,194.77,0.00,0.00
416.11700,-17935.74,195.85,0.00,0.00
416.11800,-18043.08,196.95,0.00,0.00
416.11900,-18151.64,198.05,0.00,0.00
416.12000,-18261.42,199.17,0.00,0.00
416.12100,-18372.46,200.30,0.00,0.00
416.12200,-18484.78,201.45,0.00,0.00
416.12300,-18598.39,202.60,0.00,0.00
416.12400,-18713.32,203.78,0.00,0.00
416.12500,-18829.60,204.96,0.00,0.00
416.12600,-18947.24,206.16,0.00,0.00
416.12700,-19066.27,207.37,0.00,0.00
416.12800,-19186.71,208.60,0.00,0.00
416.12900,-19308.60,209.84,0.00,0.00
416.13000,-19431.95,211.10,0.00,0.00
416.13100,-19556.79,212.37,0.00,0.00
416.13200,-19683.16,213.66,0.00,0.00
416.13300,-19811.07,214.96,0.00,0.00
416.13400,-19940.56,216.28,0.00,0.00
416.13500,-20071.66,217.62,0.00,0.00
416.13600,-20204.39,218.97,0.00,0.00
416.13700,-20338.79,220.34,0.00,0.00
416.13800,-20474.88,221.72,0.00,0.00
416.13900,-20612.71,223.13,0.00,0.00
416.14000,-20752.30,224.55,0.00,0.00
416.14100,-20893.69,225.99,0.00,0.00
416.14200,-21036.91,227.45,0.00,0.00
416.14300,-21182.00,228.93,0.00,0.00
416.14400,-21328.99,230.43,0.00,0.00
416.14500,-21477.93,231.94,0.00,0.00
416.14600,-21628.85,233.48,0.00,0.00
416.14700,-21781.79,235.04,0.00,0.00
416.14800,-21936.79,236.62,0.00,0.00
416.14900,-22093.90,238.22,0.00,0.00
416.15000,-22253.16,239.84,0.00,0.00
416.15100,-22414.60,241.49,0.00,0.00
416.15200,-22578.29,243.15,0.00,0.00
416.15300,-22744.25,244.85,0.00,0.00
416.15400,-22912.55,246.56,0.00,0.00
416.15500,-23083.23,248.30,0.00,0.00
416.15600,-23256.35,250.06,0.00,0.00
416.15700,-23431.94,251.85,0.00,0.00
416.15800,-23610.08,253.67,0.00,0.00
416.15900,-23790.81,255.51,0.00,0.00
416.16000,-23974.19,257.38,0.00,0.00
416.16100,-24160.28,259.27,0.00,0.00
416.16200,-24349.14,261.20,0.00,0.00
416.16300,-24540.83,263.15,0.00,0.00
416.16400,-24735.42,265.13,0.00,0.00
416.16500,-24932.97,267.14,0.00,0.00
416.16600,-25133.55,269.19,0.00,0.00
416.16700,-25337.23,271.26,0.00,0.00
416.16800,-25544.09,273.37,0.00,0.00
416.16900,-25754.19,275.51,0.00,0.00
416.17000,-25967.62,277.69,0.00,0.00
416.17100,-26184.45,279.90,0.00,0.00
416.17200,-26404.76,282.14,0.00,0.00
416.17300,-26628.65,284.42,0.00,0.00
416.17400,-26856.20,286.74,0.00,0.00
416.17500,-27087.49,289.10,0.00,0.00
416.17600,-27322.63,291.49,0.00,0.00
416.17700,-27561.70,293.93,0.00,0.00
416.17800,-27804.81,296.40,0.00,0.00
416.17900,-28052.07,298.92,0.00,0.00
416.18000,-28303.57,301.49,0.00,0.00
416.18100,-28559.43,304.09,0.00,0.00
416.18200,-28819.76,306.75,0.00,0.00
416.18300,-29084.68,309.44,0.00,0.00
416.18400,-29354.32,312.19,0.00,0.00
416.18500,-29628.79,314.99,0.00,0.00
416.18600,-29908.24,317.84,0.00,0.00
416.18700,-30192.79,320.73,0.00,0.00
416.18800,-30482.60,323.69,0.00,0.00
416.18900,-30777.79,326.69,0.00,0.00
416.19000,-31078.54,329.76,0.00,0.00
416.19100,-31384.98,332.88,0.00,0.00
416.19200,-31697.30,336.06,0.00,0.00
416.19300,-32015.65,339.31,0.00,0.00
416.19400,-32340.22,342.61,0.00,0.00
416.19500,-32671.19,345.99,0.00,0.00
416.19600,-33008.75,349.42,0.00,0.00
416.19700,-33353.10,352.93,0.00,0.00
416.19800,-33704.44,356.51,0.00,0.00
416.19900,-34062.99,360.17,0.00,0.00
416.20000,-34428.98,363.89,0.00,0.00
416.20100,-34802.63,367.70,0.00,0.00
416.20200,-35184.20,371.59,0.00,0.00
416.20300,-35573.93,375.56,0.00,0.00
416.20400,-35972.10,379.62,0.00,0.00
416.20500,-36378.96,383.76,0.00,0.00
416.20600,-36794.83,388.00,0.00,0.00
416.20700,-37219.99,392.33,0.00,0.00
416.20800,-37654.76,396.76,0.00,0.00
416.20900,-38099.47,401.29,0.00,0.00
416.21000,-38554.47,405.93,0.00,0.00
416.21100,-39020.12,410.67,0.00,0.00
416.21200,-39496.79,415.53,0.00,0.00
416.21300,-39984.88,420.50,0.00,0.00
416.21400,-40484.81,425.59,0.00,0.00
416.21500,-40997.01,430.81,0.00,0.00
416.21600,-41521.93,436.16,0.00,0.00
416.21700,-42060.07,441.64,0.00,0.00
416.21800,-42611.92,447.27,0.00,0.00
416.21900,-43178.02,453.03,0.00,0.00
416.22000,-43758.92,458.95,0.00,0.00
416.22100,-44355.21,465.03,0.00,0.00
416.22200,-44967.51,471.27,0.00,0.00
416.22300,-45596.47,477.67,0.00,0.00
416.22400,-46242.80,484.26,0.00,0.00
416.22500,-46907.20,491.03,0.00,0.00
416.22600,-47590.45,497.99,0.00,0.00
416.22700,-48293.37,505.15,0.00,0.00
416.22800,-49016.82,512.52,0.00,0.00
416.22900,-49761.70,520.11,0.00,0.00
416.23000,-50528.99,527.93,0.00,0.00
416.23100,-51319.71,535.99,0.00,0.00
416.23200,-52134.95,544.29,0.00,0.00
416.23300,-52975.87,552.86,0.00,0.00
416.23400,-53843.71,561.70,0.00,0.00
416.23500,-54739.76,570.83,0.00,0.00
416.23600,-55665.45,580.26,0.00,0.00
416.23700,-56622.24,590.01,0.00,0.00
416.23800,-57611.76,600.09,0.00,0.00
416.23900,-58635.69,610.52,0.00,0.00
416.24000,-59695.86,621.33,0.00,0.00
416.24100,-60794.25,632.52,0.00,0.00
416.24200,-61932.94,644.12,0.00,0.00
416.24300,-63114.19,656.15,0.00,0.00
416.24400,-64340.45,668.65,0.00,0.00
416.24500,-65614.33,681.63,0.00,0.00
416.24600,-66938.66,695.12,0.00,0.00
416.24700,-68316.49,709.16,0.00,0.00
416.24800,-69751.14,723.77,0.00,0.00
416.24900,-71246.19,739.01,0.00,0.00
416.25000,-72805.54,754.89,0.00,0.00
416.25100,-74433.43,771.48,0.00,0.00
416.25200,-76134.47,788.81,0.00,0.00
416.25300,-77913.72,806.94,0.00,0.00
416.25400,-79776.68,825.92,0.00,0.00
416.25500,-81729.42,845.82,0.00,0.00
416.25600,-83778.57,866.69,0.00,0.00
416.25700,-85931.47,888.63,0.00,0.00
416.25800,-88196.18,911.70,0.00,0.00
416.25900,-90581.66,936.01,0.00,0.00
416.26000,-93097.83,961.64,0.00,0.00
416.26100,-95755.73,988.72,0.00,0.00
416.26200,-98567.67,1017.37,0.00,0.00
416.26300,-101547.46,1047.73,0.00,0.00
416.26400,-104710.58,1079.96,0.00,0.00
416.26500,-108074.48,1114.23,0.00,0.00
416.26600,-111658.91,1150.75,0.00,0.00
416.26700,-115486.29,1189.75,0.00,0.00
416.26800,-119582.18,1231.48,0.00,0.00
416.26900,-123975.86,1276.25,0.00,0.00
416.27000,-128701.03,1324.39,0.00,0.00
416.27100,-133796.68,1376.31,0.00,0.00
416.27200,-139308.15,1432.46,0.00,0.00
416.27300,-145288.52,1493.39,0.00,0.00
416.27400,-151800.25,1559.74,0.00,0.00
416.27500,-158917.48,1632.25,0.00,0.00
416.27600,-166728.77,1711.84,0.00,0.00
416.27700,-175340.83,1799.58,0.00,0.00
416.27800,-184883.47,1896.81,0.00,0.00
416.27900,-195516.11,2005.14,0.00,0.00
416.28000,-207436.83,2126.59,0.00,0.00
416.28100,-220894.77,2263.71,0.00,0.00
