Sr2,5p3/2,,,
434.32600,1034.81,10.97,-887.01,10.83
434.34600,1029.00,10.91,-881.23,10.78
434.36600,1023.26,10.86,-875.50,10.72
434.38600,1017.58,10.81,-869.84,10.67
434.40600,1011.96,10.75,-864.24,10.62
434.42600,1006.41,10.70,-858.71,10.56
434.44600,1000.91,10.65,-853.23,10.51
434.46600,995.47,10.60,-847.81,10.46
434.48600,990.10,10.55,-842.45,10.41
434.50600,984.77,10.50,-837.15,10.36
434.52600,979.51,10.45,-831.90,10.31
434.54600,974.30,10.40,-826.71,10.26
434.56600,969.14,10.35,-821.57,10.21
434.58600,964.04,10.31,-816.49,10.16
434.60600,959.00,10.26,-811.46,10.12
434.62600,954.00,10.21,-806.48,10.07
434.64600,949.06,10.17,-801.55,10.02
434.66600,944.16,10.12,-796.68,9.98
434.68600,939.32,10.07,-791.85,9.93
434.70600,934.52,10.03,-787.08,9.88
434.72600,929.78,9.99,-782.35,9.84
434.74600,925.08,9.94,-777.67,9.79
434.76600,920.43,9.90,-773.03,9.75
434.78600,915.82,9.86,-768.44,9.71
434.80600,911.26,9.81,-763.90,9.66
434.82600,906.75,9.77,-759.41,9.62
434.84600,902.28,9.73,-754.95,9.58
434.86600,897.85,9.69,-750.54,9.54
434.88600,893.47,9.65,-746.18,9.49
434.90600,889.12,9.61,-741.85,9.45
434.92600,884.82,9.57,-737.57,9.41
434.94600,880.57,9.53,-733.33,9.37
434.96600,876.35,9.49,-729.13,9.33
434.98600,872.17,9.45,-724.97,9.29
435.00600,868.03,9.41,-720.85,9.25
435.02600,863.93,9.37,-716.77,9.21
435.04600,859.87,9.33,-712.73,9.18
435.06600,855.85,9.30,-708.72,9.14
435.08600,851.86,9.26,-704.76,9.10
435.10600,847.92,9.22,-700.83,9.06
435.12600,844.00,9.18,-696.93,9.03
435.14600,840.13,9.15,-693.07,8.99
435.16600,836.29,9.11,-689.25,8.95
435.18600,832.48,9.08,-685.46,8.92
435.20600,828.71,9.04,-681.71,8.88
435.22600,824.97,9.01,-677.99,8.85
435.24600,821.27,8.97,-674.30,8.81
435.26600,817.60,8.94,-670.65,8.78
435.28600,813.96,8.90,-667.03,8.74
435.30600,810.36,8.87,-663.44,8.71
435.32600,806.78,8.84,-659.89,8.67
435.34600,803.24,8.80,-656.36,8.64
435.36600,799.73,8.77,-652.87,8.61
435.38600,796.25,8.74,-649.41,8.57
435.40600,792.80,8.71,-645.98,8.54
435.42600,789.38,8.68,-642.57,8.51
435.44600,785.99,8.64,-639.20,8.48
435.46600,782.63,8.61,-635.86,8.44
435.48600,779.30,8.58,-632.54,8.41
435.50600,775.99,8.55,-629.25,8.38
435.52600,772.71,8.52,-626.00,8.35
435.54600,769.47,8.49,-622.77,8.32
435.56600,766.25,8.46,-619.56,8.29
435.58600,763.05,8.43,-616.39,8.26
435.60600,759.88,8.40,-613.24,8.23
435.62600,756.74,8.37,-610.11,8.20
435.64600,753.63,8.34,-607.02,8.17
435.66600,750.54,8.31,-603.94,8.14
435.68600,747.47,8.28,-600.90,8.11
435.70600,744.44,8.26,-597.88,8.08
435.72600,741.42,8.23,-594.88,8.05
435.74600,738.43,8.20,-591.91,8.02
435.76600,735.47,8.17,-588.96,7.99
435.78600,732.53,8.14,-586.04,7.97
435.80600,729.61,8.12,-583.14,7.94
435.82600,726.72,8.09,-580.26,7.91
435.84600,723.85,8.06,-577.41,7.88
435.86600,721.00,8.04,-574.58,7.86
435.88600,718.17,8.01,-571.77,7.83
435.90600,715.37,7.98,-568.98,7.80
435.92600,712.59,7.96,-566.22,7.78
435.94600,709.83,7.93,-563.48,7.75
435.96600,707.09,7.91,-560.76,7.72
435.98600,704.38,7.88,-558.06,7.70
436.00600,701.68,7.86,-555.38,7.67
436.02600,699.01,7.83,-552.73,7.65
436.04600,696.35,7.81,-550.09,7.62
436.06600,693.72,7.78,-547.47,7.60
436.08600,691.11,7.76,-544.88,7.57
436.10600,688.51,7.73,-542.30,7.55
436.12600,685.94,7.71,-539.75,7.52
436.14600,683.39,7.69,-537.21,7.50
436.16600,680.85,7.66,-534.69,7.47
436.18600,678.34,7.64,-532.19,7.45
436.20600,675.84,7.62,-529.72,7.43
436.22600,673.36,7.59,-527.25,7.40
436.24600,670.90,7.57,-524.81,7.38
436.26600,668.46,7.55,-522.39,7.36
436.28600,666.04,7.52,-519.98,7.33
436.30600,663.63,7.50,-517.59,7.31
436.32600,661.25,7.48,-515.22,7.29
436.34600,658.88,7.46,-512.87,7.26
436.36600,656.52,7.44,-510.54,7.24
436.38600,654.19,7.41,-508.22,7.22
436.40600,651.87,7.39,-505.92,7.20
436.42600,649.57,7.37,-503.63,7.18
436.44600,647.28,7.35,-501.36,7.15
436.46600,645.01,7.33,-499.11,7.13
436.48600,642.76,7.31,-496.88,7.11
436.50600,640.52,7.29,-494.66,7.09
436.52600,638.30,7.27,-492.45,7.07
436.54600,636.10,7.25,-490.26,7.05
436.56600,633.91,7.22,-488.09,7.03
436.58600,631.73,7.20,-485.94,7.01
436.60600,629.57,7.18,-483.79,6.98
436.62600,627.43,7.16,-481.67,6.96
436.64600,625.30,7.14,-479.56,6.94
436.66600,623.19,7.12,-477.46,6.92
436.68600,621.09,7.11,-475.38,6.90
436.70600,619.00,7.09,-473.31,6.88
436.72600,616.93,7.07,-471.26,6.86
436.74600,614.88,7.05,-469.22,6.84
436.76600,612.84,7.03,-467.19,6.82
436.78600,610.81,7.01,-465.18,6.80
436.80600,608.79,6.99,-463.18,6.79
436.82600,606.79,6.97,-461.20,6.77
436.84600,604.80,6.95,-459.23,6.75
436.86600,602.83,6.93,-457.27,6.73
436.88600,600.87,6.92,-455.33,6.71
436.90600,598.92,6.90,-453.40,6.69
436.92600,596.99,6.88,-451.48,6.67
436.94600,595.07,6.86,-449.58,6.65
436.96600,593.16,6.84,-447.69,6.64
436.98600,591.26,6.83,-445.81,6.62
437.00600,589.38,6.81,-443.94,6.60
437.02600,587.51,6.79,-442.09,6.58
437.04600,585.65,6.77,-440.25,6.56
437.06600,583.80,6.76,-438.42,6.55
437.08600,581.97,6.74,-436.60,6.53
437.10600,580.15,6.72,-434.79,6.51
437.12600,578.34,6.71,-433.00,6.49
437.14600,576.54,6.69,-431.22,6.48
437.16600,574.75,6.67,-429.45,6.46
437.18600,572.97,6.66,-427.69,6.44
437.20600,571.21,6.64,-425.94,6.42
437.22600,569.46,6.62,-424.20,6.41
437.24600,567.71,6.61,-422.48,6.39
437.26600,565.98,6.59,-420.76,6.37
437.28600,564.26,6.57,-419.06,6.36
437.30600,562.55,6.56,-417.37,6.34
437.32600,560.86,6.54,-415.69,6.32
437.34600,559.17,6.53,-414.02,6.31
437.36600,557.49,6.51,-412.36,6.29
437.38600,555.82,6.50,-410.71,6.28
437.40600,554.17,6.48,-409.07,6.26
437.42600,552.52,6.46,-407.44,6.24
437.44600,550.89,6.45,-405.82,6.23
437.46600,549.26,6.43,-404.21,6.21
437.48600,547.64,6.42,-402.61,6.20
437.50600,546.04,6.40,-401.02,6.18
437.52600,544.44,6.39,-399.44,6.17
437.54600,542.86,6.37,-397.87,6.15
437.56600,541.28,6.36,-396.32,6.14
437.58600,539.71,6.35,-394.77,6.12
437.60600,538.16,6.33,-393.22,6.11
437.62600,536.61,6.32,-391.69,6.09
437.64600,535.07,6.30,-390.17,6.08
437.66600,533.54,6.29,-388.66,6.06
437.68600,532.02,6.27,-387.16,6.05
437.70600,530.51,6.26,-385.66,6.03
437.72600,529.01,6.24,-384.18,6.02
437.74600,527.52,6.23,-382.70,6.00
437.76600,526.03,6.22,-381.23,5.99
437.78600,524.56,6.20,-379.77,5.97
437.80600,523.09,6.19,-378.32,5.96
437.82600,521.63,6.18,-376.88,5.95
437.84600,520.18,6.16,-375.45,5.93
437.86600,518.74,6.15,-374.03,5.92
437.88600,517.31,6.14,-372.61,5.90
437.90600,515.89,6.12,-371.20,5.89
437.92600,514.47,6.11,-369.80,5.88
437.94600,513.06,6.10,-368.41,5.86
437.96600,511.66,6.08,-367.03,5.85
437.98600,510.27,6.07,-365.66,5.84
438.00600,508.89,6.06,-364.29,5.82
438.02600,507.51,6.04,-362.93,5.81
438.04600,506.15,6.03,-361.58,5.80
438.06600,504.79,6.02,-360.24,5.78
438.08600,503.43,6.01,-358.90,5.77
438.10600,502.09,5.99,-357.57,5.76
438.12600,500.75,5.98,-356.25,5.74
438.14600,499.42,5.97,-354.94,5.73
438.16600,498.10,5.96,-353.64,5.72
438.18600,496.79,5.94,-352.34,5.70
438.20600,495.48,5.93,-351.05,5.69
438.22600,494.18,5.92,-349.76,5.68
438.24600,492.89,5.91,-348.49,5.67
438.26600,491.61,5.89,-347.22,5.65
438.28600,490.33,5.88,-345.96,5.64
438.30600,489.06,5.87,-344.71,5.63
438.32600,487.79,5.86,-343.46,5.62
438.34600,486.54,5.85,-342.22,5.61
438.36600,485.29,5.83,-340.98,5.59
438.38600,484.04,5.82,-339.76,5.58
438.40600,482.81,5.81,-338.54,5.57
438.42600,481.58,5.80,-337.33,5.56
438.44600,480.36,5.79,-336.12,5.54
438.46600,479.14,5.78,-334.92,5.53
438.48600,477.93,5.77,-333.73,5.52
438.50600,476.73,5.75,-332.54,5.51
438.52600,475.53,5.74,-331.36,5.50
438.54600,474.34,5.73,-330.19,5.49
438.56600,473.16,5.72,-329.02,5.47
438.58600,471.98,5.71,-327.86,5.46
438.60600,470.81,5.70,-326.71,5.45
438.62600,469.65,5.69,-325.56,5.44
438.64600,468.49,5.68,-324.42,5.43
438.66600,467.34,5.67,-323.28,5.42
438.68600,466.19,5.66,-322.15,5.41
438.70600,465.05,5.64,-321.03,5.40
438.72600,463.92,5.63,-319.91,5.38
438.74600,462.79,5.62,-318.80,5.37
438.76600,461.67,5.61,-317.69,5.36
438.78600,460.55,5.60,-316.59,5.35
438.80600,459.44,5.59,-315.50,5.34
438.82600,458.34,5.58,-314.41,5.33
438.84600,457.24,5.57,-313.33,5.32
438.86600,456.14,5.56,-312.25,5.31
438.88600,455.06,5.55,-311.18,5.30
438.90600,453.98,5.54,-310.11,5.29
438.92600,452.90,5.53,-309.05,5.28
438.94600,451.83,5.52,-308.00,5.27
438.96600,450.76,5.51,-306.95,5.26
438.98600,449.70,5.50,-305.91,5.24
439.00600,448.65,5.49,-304.87,5.23
439.02600,447.60,5.48,-303.84,5.22
439.04600,446.56,5.47,-302.81,5.21
439.06600,445.52,5.46,-301.79,5.20
439.08600,444.49,5.45,-300.77,5.19
439.10600,443.46,5.44,-299.76,5.18
439.12600,442.44,5.43,-298.75,5.17
439.14600,441.42,5.42,-297.75,5.16
439.16600,440.41,5.41,-296.75,5.15
439.18600,439.40,5.40,-295.76,5.14
439.20600,438.40,5.39,-294.78,5.13
439.22600,437.40,5.38,-293.80,5.12
439.24600,436.41,5.37,-292.82,5.11
439.26600,435.42,5.37,-291.85,5.10
439.28600,434.44,5.36,-290.88,5.09
439.30600,433.46,5.35,-289.92,5.09
439.32600,432.49,5.34,-288.96,5.08
439.34600,431.52,5.33,-288.01,5.07
439.36600,430.56,5.32,-287.07,5.06
439.38600,429.60,5.31,-286.12,5.05
439.40600,428.65,5.30,-285.19,5.04
439.42600,427.70,5.29,-284.25,5.03
439.44600,426.75,5.28,-283.33,5.02
439.46600,425.81,5.27,-282.40,5.01
439.48600,424.88,5.27,-281.48,5.00
439.50600,423.95,5.26,-280.57,4.99
439.52600,423.02,5.25,-279.66,4.98
439.54600,422.10,5.24,-278.75,4.97
439.56600,421.18,5.23,-277.85,4.96
439.58600,420.27,5.22,-276.95,4.95
439.60600,419.36,5.21,-276.06,4.95
439.62600,418.46,5.20,-275.17,4.94
439.64600,417.56,5.20,-274.29,4.93
439.66600,416.66,5.19,-273.41,4.92
439.68600,415.77,5.18,-272.53,4.91
439.70600,414.88,5.17,-271.66,4.90
439.72600,414.00,5.16,-270.80,4.89
439.74600,413.12,5.15,-269.93,4.88
439.76600,412.25,5.15,-269.08,4.88
439.78600,411.38,5.14,-268.22,4.87
439.80600,410.51,5.13,-267.37,4.86
439.82600,409.65,5.12,-266.52,4.85
439.84600,408.79,5.11,-265.68,4.84
439.86600,407.94,5.10,-264.84,4.83
439.88600,407.09,5.10,-264.01,4.82
439.90600,406.24,5.09,-263.18,4.82
439.92600,405.40,5.08,-262.35,4.81
439.94600,404.56,5.07,-261.53,4.80
439.96600,403.73,5.06,-260.71,4.79
439.98600,402.90,5.06,-259.90,4.78
440.00600,402.07,5.05,-259.09,4.77
440.02600,401.25,5.04,-258.28,4.77
440.04600,400.43,5.03,-257.48,4.76
440.06600,399.61,5.03,-256.68,4.75
440.08600,398.80,5.02,-255.88,4.74
440.10600,397.99,5.01,-255.09,4.73
440.12600,397.19,5.00,-254.30,4.73
440.14600,396.39,4.99,-253.51,4.72
440.16600,395.59,4.99,-252.73,4.71
440.18600,394.80,4.98,-251.96,4.70
440.20600,394.01,4.97,-251.18,4.69
440.22600,393.22,4.96,-250.41,4.69
440.24600,392.44,4.96,-249.64,4.68
440.26600,391.66,4.95,-248.88,4.67
440.28600,390.88,4.94,-248.12,4.66
440.30600,390.11,4.94,-247.36,4.65
440.32600,389.34,4.93,-246.61,4.65
440.34600,388.58,4.92,-245.86,4.64
440.36600,387.82,4.91,-245.12,4.63
440.38600,387.06,4.91,-244.37,4.62
440.40600,386.30,4.90,-243.63,4.62
440.42600,385.55,4.89,-242.90,4.61
440.44600,384.80,4.88,-242.16,4.60
440.46600,384.06,4.88,-241.43,4.59
440.48600,383.31,4.87,-240.71,4.59
440.50600,382.58,4.86,-239.99,4.58
440.52600,381.84,4.86,-239.27,4.57
440.54600,381.11,4.85,-238.55,4.56
440.56600,380.38,4.84,-237.84,4.56
440.58600,379.65,4.84,-237.13,4.55
440.60600,378.93,4.83,-236.42,4.54
440.62600,378.21,4.82,-235.71,4.53
440.64600,377.50,4.81,-235.01,4.53
440.66600,376.78,4.81,-234.32,4.52
440.68600,376.07,4.80,-233.62,4.51
440.70600,375.37,4.79,-232.93,4.51
440.72600,374.66,4.79,-232.24,4.50
440.74600,373.96,4.78,-231.56,4.49
440.76600,373.26,4.77,-230.87,4.48
440.78600,372.57,4.77,-230.19,4.48
440.80600,371.87,4.76,-229.52,4.47
440.82600,371.19,4.75,-228.84,4.46
440.84600,370.50,4.75,-228.17,4.46
440.86600,369.82,4.74,-227.50,4.45
440.88600,369.14,4.73,-226.84,4.44
440.90600,368.46,4.73,-226.18,4.44
440.92600,367.78,4.72,-225.52,4.43
440.94600,367.11,4.71,-224.86,4.42
440.96600,366.44,4.71,-224.21,4.42
440.98600,365.78,4.70,-223.56,4.41
441.00600,365.11,4.70,-222.91,4.40
441.02600,364.45,4.69,-222.27,4.40
441.04600,363.80,4.68,-221.62,4.39
441.06600,363.14,4.68,-220.98,4.38
441.08600,362.49,4.67,-220.35,4.38
441.10600,361.84,4.66,-219.71,4.37
441.12600,361.19,4.66,-219.08,4.36
441.14600,360.55,4.65,-218.45,4.36
441.16600,359.91,4.65,-217.83,4.35
441.18600,359.27,4.64,-217.20,4.34
441.20600,358.63,4.63,-216.58,4.34
441.22600,358.00,4.63,-215.96,4.33
441.24600,357.37,4.62,-215.35,4.32
441.26600,356.74,4.62,-214.73,4.32
441.28600,356.11,4.61,-214.12,4.31
441.30600,355.49,4.60,-213.52,4.30
441.32600,354.87,4.60,-212.91,4.30
441.34600,354.25,4.59,-212.31,4.29
441.36600,353.63,4.59,-211.71,4.29
441.38600,353.02,4.58,-211.11,4.28
441.40600,352.41,4.57,-210.51,4.27
441.42600,351.80,4.57,-209.92,4.27
441.44600,351.20,4.56,-209.33,4.26
441.46600,350.59,4.56,-208.74,4.25
441.48600,349.99,4.55,-208.16,4.25
441.50600,349.39,4.54,-207.57,4.24
441.52600,348.80,4.54,-206.99,4.24
441.54600,348.21,4.53,-206.41,4.23
441.56600,347.61,4.53,-205.84,4.22
441.58600,347.02,4.52,-205.26,4.22
441.60600,346.44,4.52,-204.69,4.21
441.62600,345.85,4.51,-204.12,4.21
441.64600,345.27,4.50,-203.56,4.20
441.66600,344.69,4.50,-202.99,4.19
441.68600,344.12,4.49,-202.43,4.19
441.70600,343.54,4.49,-201.87,4.18
441.72600,342.97,4.48,-201.31,4.18
441.74600,342.40,4.48,-200.76,4.17
441.76600,341.83,4.47,-200.20,4.17
441.78600,341.26,4.47,-199.65,4.16
441.80600,340.70,4.46,-199.11,4.15
441.82600,340.14,4.45,-198.56,4.15
441.84600,339.58,4.45,-198.01,4.14
441.86600,339.02,4.44,-197.47,4.14
441.88600,338.47,4.44,-196.93,4.13
441.90600,337.91,4.43,-196.39,4.12
441.92600,337.36,4.43,-195.86,4.12
441.94600,336.81,4.42,-195.33,4.11
441.96600,336.27,4.42,-194.79,4.11
441.98600,335.72,4.41,-194.27,4.10
442.00600,335.18,4.41,-193.74,4.10
442.02600,334.64,4.40,-193.21,4.09
442.04600,334.10,4.40,-192.69,4.09
442.06600,333.57,4.39,-192.17,4.08
442.08600,333.03,4.39,-191.65,4.07
442.10600,332.50,4.38,-191.13,4.07
442.12600,331.97,4.38,-190.62,4.06
442.14600,331.44,4.37,-190.11,4.06
442.16600,330.92,4.36,-189.59,4.05
442.18600,330.39,4.36,-189.09,4.05
442.20600,329.87,4.35,-188.58,4.04
442.22600,329.35,4.35,-188.07,4.04
442.24600,328.83,4.34,-187.57,4.03
442.26600,328.32,4.34,-187.07,4.03
442.28600,327.80,4.33,-186.57,4.02
442.30600,327.29,4.33,-186.07,4.02
442.32600,326.78,4.32,-185.58,4.01
442.34600,326.27,4.32,-185.09,4.00
442.36600,325.77,4.31,-184.59,4.00
442.38600,325.26,4.31,-184.11,3.99
442.40600,324.76,4.30,-183.62,3.99
442.42600,324.26,4.30,-183.13,3.98
442.44600,323.76,4.29,-182.65,3.98
442.46600,323.27,4.29,-182.17,3.97
442.48600,322.77,4.29,-181.69,3.97
442.50600,322.28,4.28,-181.21,3.96
442.52600,321.79,4.28,-180.73,3.96
442.54600,321.30,4.27,-180.26,3.95
442.56600,320.81,4.27,-179.78,3.95
442.58600,320.32,4.26,-179.31,3.94
442.60600,319.84,4.26,-178.84,3.94
442.62600,319.36,4.25,-178.38,3.93
442.64600,318.88,4.25,-177.91,3.93
442.66600,318.40,4.24,-177.45,3.92
442.68600,317.92,4.24,-176.98,3.92
442.70600,317.44,4.23,-176.52,3.91
442.72600,316.97,4.23,-176.06,3.91
442.74600,316.50,4.22,-175.61,3.90
442.76600,316.03,4.22,-175.15,3.90
442.78600,315.56,4.21,-174.70,3.89
442.80600,315.09,4.21,-174.25,3.89
442.82600,314.63,4.21,-173.80,3.88
442.84600,314.17,4.20,-173.35,3.88
442.86600,313.70,4.20,-172.90,3.87
442.88600,313.24,4.19,-172.45,3.87
442.90600,312.79,4.19,-172.01,3.86
442.92600,312.33,4.18,-171.57,3.86
442.94600,311.87,4.18,-171.13,3.85
442.96600,311.42,4.17,-170.69,3.85
442.98600,310.97,4.17,-170.25,3.84
443.00600,310.52,4.16,-169.82,3.84
443.02600,310.07,4.16,-169.38,3.84
443.04600,309.62,4.16,-168.95,3.83
443.06600,309.18,4.15,-168.52,3.83
443.08600,308.73,4.15,-168.09,3.82
443.10600,308.29,4.14,-167.66,3.82
443.12600,307.85,4.14,-167.24,3.81
443.14600,307.41,4.13,-166.81,3.81
443.16600,306.97,4.13,-166.39,3.80
443.18600,306.54,4.13,-165.97,3.80
443.20600,306.10,4.12,-165.55,3.79
443.22600,305.67,4.12,-165.13,3.79
443.24600,305.24,4.11,-164.71,3.78
443.26600,304.81,4.11,-164.30,3.78
443.28600,304.38,4.10,-163.88,3.78
443.30600,303.95,4.10,-163.47,3.77
443.32600,303.53,4.10,-163.06,3.77
443.34600,303.10,4.09,-162.65,3.76
443.36600,302.68,4.09,-162.24,3.76
443.38600,302.26,4.08,-161.84,3.75
443.40600,301.84,4.08,-161.43,3.75
443.42600,301.42,4.07,-161.03,3.74
443.44600,301.01,4.07,-160.63,3.74
443.46600,300.59,4.07,-160.23,3.73
443.48600,300.18,4.06,-159.83,3.73
443.50600,299.77,4.06,-159.43,3.73
443.52600,299.35,4.05,-159.03,3.72
443.54600,298.94,4.05,-158.64,3.72
443.56600,298.54,4.05,-158.24,3.71
443.58600,298.13,4.04,-157.85,3.71
443.60600,297.72,4.04,-157.46,3.70
443.62600,297.32,4.03,-157.07,3.70
443.64600,296.92,4.03,-156.68,3.70
443.66600,296.52,4.03,-156.30,3.69
443.68600,296.12,4.02,-155.91,3.69
443.70600,295.72,4.02,-155.53,3.68
443.72600,295.32,4.01,-155.15,3.68
443.74600,294.93,4.01,-154.76,3.67
443.76600,294.53,4.01,-154.38,3.67
443.78600,294.14,4.00,-154.01,3.67
443.80600,293.75,4.00,-153.63,3.66
443.82600,293.36,3.99,-153.25,3.66
443.84600,292.97,3.99,-152.88,3.65
443.86600,292.58,3.99,-152.50,3.65
443.88600,292.19,3.98,-152.13,3.65
443.90600,291.81,3.98,-151.76,3.64
443.92600,291.42,3.97,-151.39,3.64
443.94600,291.04,3.97,-151.02,3.63
443.96600,290.66,3.97,-150.66,3.63
443.98600,290.28,3.96,-150.29,3.62
444.00600,289.90,3.96,-149.93,3.62
444.02600,289.52,3.96,-149.56,3.62
444.04600,289.15,3.95,-149.20,3.61
444.06600,288.77,3.95,-148.84,3.61
444.08600,288.40,3.94,-148.48,3.60
444.10600,288.03,3.94,-148.12,3.60
444.12600,287.66,3.94,-147.77,3.60
444.14600,287.29,3.93,-147.41,3.59
444.16600,286.92,3.93,-147.06,3.59
444.18600,286.55,3.93,-146.70,3.58
444.20600,286.18,3.92,-146.35,3.58
444.22600,285.82,3.92,-146.00,3.58
444.24600,285.45,3.91,-145.65,3.57
444.26600,285.09,3.91,-145.30,3.57
444.28600,284.73,3.91,-144.95,3.57
444.30600,284.37,3.90,-144.61,3.56
444.32600,284.01,3.90,-144.26,3.56
444.34600,283.65,3.90,-143.92,3.55
444.36600,283.29,3.89,-143.58,3.55
444.38600,282.94,3.89,-143.23,3.55
444.40600,282.58,3.89,-142.89,3.54
444.42600,282.23,3.88,-142.55,3.54
444.44600,281.88,3.88,-142.22,3.53
444.46600,281.53,3.88,-141.88,3.53
444.48600,281.18,3.87,-141.54,3.53
444.50600,280.83,3.87,-141.21,3.52
444.52600,280.48,3.86,-140.87,3.52
444.54600,280.13,3.86,-140.54,3.52
444.56600,279.79,3.86,-140.21,3.51
444.58600,279.44,3.85,-139.88,3.51
444.60600,279.10,3.85,-139.55,3.50
444.62600,278.76,3.85,-139.22,3.50
444.64600,278.42,3.84,-138.90,3.50
444.66600,278.08,3.84,-138.57,3.49
444.68600,277.74,3.84,-138.24,3.49
444.70600,277.40,3.83,-137.92,3.49
444.72600,277.06,3.83,-137.60,3.48
444.74600,276.73,3.83,-137.28,3.48
444.76600,276.39,3.82,-136.96,3.47
444.78600,276.06,3.82,-136.64,3.47
444.80600,275.72,3.82,-136.32,3.47
444.82600,275.39,3.81,-136.00,3.46
444.84600,275.06,3.81,-135.68,3.46
444.86600,274.73,3.81,-135.37,3.46
444.88600,274.40,3.80,-135.05,3.45
444.90600,274.08,3.80,-134.74,3.45
444.92600,273.75,3.80,-134.43,3.45
444.94600,273.43,3.79,-134.12,3.44
444.96600,273.10,3.79,-133.81,3.44
444.98600,272.78,3.79,-133.50,3.44
445.00600,272.46,3.78,-133.19,3.43
445.02600,272.13,3.78,-132.88,3.43
445.04600,271.81,3.78,-132.58,3.42
445.06600,271.49,3.77,-132.27,3.42
445.08600,271.18,3.77,-131.97,3.42
445.10600,270.86,3.77,-131.66,3.41
445.12600,270.54,3.76,-131.36,3.41
445.14600,270.23,3.76,-131.06,3.41
445.16600,269.91,3.76,-130.76,3.40
445.18600,269.60,3.75,-130.46,3.40
445.20600,269.29,3.75,-130.16,3.40
445.22600,268.98,3.75,-129.86,3.39
445.24600,268.66,3.74,-129.57,3.39
445.26600,268.36,3.74,-129.27,3.39
445.28600,268.05,3.74,-128.97,3.38
445.30600,267.74,3.73,-128.68,3.38
445.32600,267.43,3.73,-128.39,3.38
445.34600,267.13,3.73,-128.10,3.37
445.36600,266.82,3.73,-127.81,3.37
445.38600,266.52,3.72,-127.52,3.37
445.40600,266.21,3.72,-127.23,3.36
445.42600,265.91,3.72,-126.94,3.36
445.44600,265.61,3.71,-126.65,3.36
445.46600,265.31,3.71,-126.36,3.35
445.48600,265.01,3.71,-126.08,3.35
445.50600,264.71,3.70,-125.79,3.35
445.52600,264.42,3.70,-125.51,3.34
445.54600,264.12,3.70,-125.23,3.34
445.56600,263.82,3.69,-124.95,3.34
445.58600,263.53,3.69,-124.66,3.33
445.60600,263.23,3.69,-124.38,3.33
445.62600,262.94,3.69,-124.10,3.33
445.64600,262.65,3.68,-123.83,3.32
445.66600,262.36,3.68,-123.55,3.32
445.68600,262.07,3.68,-123.27,3.32
445.70600,261.78,3.67,-123.00,3.31
445.72600,261.49,3.67,-122.72,3.31
445.74600,261.20,3.67,-122.45,3.31
445.76600,260.91,3.66,-122.17,3.30
445.78600,260.63,3.66,-121.90,3.30
445.80600,260.34,3.66,-121.63,3.30
445.82600,260.06,3.66,-121.36,3.29
445.84600,259.77,3.65,-121.09,3.29
445.86600,259.49,3.65,-120.82,3.29
445.88600,259.21,3.65,-120.55,3.29
445.90600,258.93,3.64,-120.28,3.28
445.92600,258.65,3.64,-120.02,3.28
445.94600,258.37,3.64,-119.75,3.28
445.96600,258.09,3.64,-119.49,3.27
445.98600,257.81,3.63,-119.22,3.27
446.00600,257.53,3.63,-118.96,3.27
446.02600,257.26,3.63,-118.70,3.26
446.04600,256.98,3.62,-118.43,3.26
446.06600,256.71,3.62,-118.17,3.26
446.08600,256.43,3.62,-117.91,3.25
446.10600,256.16,3.62,-117.65,3.25
446.12600,255.89,3.61,-117.40,3.25
446.14600,255.62,3.61,-117.14,3.24
446.16600,255.35,3.61,-116.88,3.24
446.18600,255.08,3.60,-116.62,3.24
446.20600,254.81,3.60,-116.37,3.24
446.22600,254.54,3.60,-116.11,3.23
446.24600,254.27,3.60,-115.86,3.23
446.26600,254.01,3.59,-115.61,3.23
446.28600,253.74,3.59,-115.35,3.22
446.30600,253.47,3.59,-115.10,3.22
