wavelength,alpha_0,alpha_0_uncertainty,alpha_1,alpha_1_uncertainty,alpha_2,alpha_2_uncertainty,alpha(m=0),alpha(m=0)_uncertainty,alpha(m=1),alpha(m=1)_uncertainty,alpha(m=2),alpha(m=2)_uncertainty
1014.09,212.56,3.73,-359.54,5.17,-54.7,1.26,267.26,3.91,239.91,3.77,157.86,3.96
1014.59,212.39,3.73,-359.41,5.17,-54.62,1.26,267.02,3.91,239.71,3.77,157.77,3.96
1015.09,212.23,3.73,-359.28,5.17,-54.55,1.26,266.78,3.91,239.5,3.77,157.68,3.96
1015.59,212.06,3.73,-359.15,5.17,-54.47,1.26,266.54,3.91,239.3,3.77,157.59,3.96
1016.09,211.9,3.73,-359.02,5.17,-54.4,1.26,266.3,3.91,239.1,3.77,157.5,3.96
1016.59,211.73,3.73,-358.89,5.16,-54.32,1.26,266.06,3.91,238.9,3.77,157.41,3.96
1017.09,211.57,3.72,-358.77,5.16,-54.25,1.26,265.82,3.91,238.69,3.77,157.32,3.96
1017.59,211.4,3.72,-358.64,5.16,-54.18,1.26,265.58,3.91,238.49,3.77,157.23,3.96
1018.09,211.24,3.72,-358.51,5.16,-54.1,1.26,265.34,3.9,238.29,3.76,157.14,3.95
1018.59,211.08,3.72,-358.39,5.16,-54.03,1.26,265.1,3.9,238.09,3.76,157.05,3.95
1019.09,210.91,3.72,-358.27,5.15,-53.96,1.26,264.87,3.9,237.89,3.76,156.96,3.95
1019.59,210.75,3.72,-358.14,5.15,-53.88,1.26,264.63,3.9,237.69,3.76,156.87,3.95
1020.09,210.59,3.72,-358.02,5.15,-53.81,1.25,264.4,3.9,237.49,3.76,156.78,3.95
1020.59,210.42,3.72,-357.9,5.15,-53.74,1.25,264.16,3.9,237.29,3.76,156.69,3.95
1021.09,210.26,3.72,-357.78,5.15,-53.66,1.25,263.93,3.9,237.09,3.76,156.6,3.95
1021.59,210.1,3.72,-357.66,5.14,-53.59,1.25,263.69,3.9,236.89,3.76,156.51,3.95
1022.09,209.94,3.72,-357.54,5.14,-53.52,1.25,263.46,3.9,236.7,3.76,156.42,3.95
1022.59,209.78,3.72,-357.42,5.14,-53.45,1.25,263.22,3.9,236.5,3.76,156.33,3.95
1023.09,209.61,3.72,-357.31,5.14,-53.38,1.25,262.99,3.9,236.3,3.76,156.24,3.95
1023.59,209.45,3.72,-357.19,5.14,-53.31,1.25,262.76,3.9,236.11,3.76,156.15,3.95
1024.09,209.29,3.72,-357.08,5.13,-53.23,1.25,262.53,3.89,235.91,3.76,156.06,3.95
1024.59,209.13,3.72,-356.96,5.13,-53.16,1.25,262.3,3.89,235.71,3.76,155.97,3.95
1025.09,208.97,3.72,-356.85,5.13,-53.09,1.25,262.07,3.89,235.52,3.76,155.88,3.95
1025.59,208.81,3.71,-356.73,5.13,-53.02,1.25,261.83,3.89,235.32,3.75,155.79,3.95
1026.09,208.65,3.71,-356.62,5.13,-52.95,1.25,261.6,3.89,235.13,3.75,155.7,3.95
1026.59,208.49,3.71,-356.51,5.12,-52.88,1.25,261.38,3.89,234.93,3.75,155.61,3.94
1027.09,208.33,3.71,-356.4,5.12,-52.81,1.25,261.15,3.89,234.74,3.75,155.52,3.94
1027.59,208.18,3.71,-356.29,5.12,-52.74,1.25,260.92,3.89,234.55,3.75,155.43,3.94
1028.09,208.02,3.71,-356.18,5.12,-52.67,1.25,260.69,3.89,234.35,3.75,155.34,3.94
1028.59,207.86,3.71,-356.07,5.12,-52.6,1.25,260.46,3.89,234.16,3.75,155.25,3.94
1029.09,207.7,3.71,-355.96,5.12,-52.54,1.24,260.24,3.89,233.97,3.75,155.17,3.94
1029.59,207.54,3.71,-355.85,5.11,-52.47,1.24,260.01,3.89,233.78,3.75,155.08,3.94
1030.09,207.39,3.71,-355.74,5.11,-52.4,1.24,259.78,3.89,233.58,3.75,154.99,3.94
1030.59,207.23,3.71,-355.64,5.11,-52.33,1.24,259.56,3.88,233.39,3.75,154.9,3.94
1031.09,207.07,3.71,-355.53,5.11,-52.26,1.24,259.33,3.88,233.2,3.75,154.81,3.94
1031.59,206.91,3.71,-355.43,5.11,-52.19,1.24,259.11,3.88,233.01,3.75,154.72,3.94
1032.09,206.76,3.71,-355.32,5.11,-52.13,1.24,258.88,3.88,232.82,3.75,154.63,3.94
1032.59,206.6,3.71,-355.22,5.1,-52.06,1.24,258.66,3.88,232.63,3.75,154.54,3.94
1033.09,206.45,3.71,-355.12,5.1,-51.99,1.24,258.44,3.88,232.44,3.75,154.46,3.94
1033.59,206.29,3.71,-355.02,5.1,-51.92,1.24,258.21,3.88,232.25,3.74,154.37,3.94
1034.09,206.14,3.71,-354.92,5.1,-51.86,1.24,257.99,3.88,232.06,3.74,154.28,3.94
1034.59,205.98,3.71,-354.82,5.1,-51.79,1.24,257.77,3.88,231.88,3.74,154.19,3.94
1035.09,205.83,3.7,-354.72,5.1,-51.72,1.24,257.55,3.88,231.69,3.74,154.1,3.93
1035.59,205.67,3.7,-354.62,5.09,-51.66,1.24,257.33,3.88,231.5,3.74,154.01,3.93
1036.09,205.52,3.7,-354.52,5.09,-51.59,1.24,257.11,3.88,231.31,3.74,153.93,3.93
1036.59,205.36,3.7,-354.42,5.09,-51.52,1.24,256.89,3.87,231.12,3.74,153.84,3.93
1037.09,205.21,3.7,-354.32,5.09,-51.46,1.24,256.67,3.87,230.94,3.74,153.75,3.93
1037.59,205.05,3.7,-354.23,5.09,-51.39,1.24,256.45,3.87,230.75,3.74,153.66,3.93
1038.09,204.9,3.7,-354.13,5.09,-51.33,1.24,256.23,3.87,230.57,3.74,153.57,3.93
1038.59,204.75,3.7,-354.04,5.08,-51.26,1.23,256.01,3.87,230.38,3.74,153.49,3.93
1039.09,204.6,3.7,-353.94,5.08,-51.2,1.23,255.79,3.87,230.19,3.74,153.4,3.93
1039.59,204.44,3.7,-353.85,5.08,-51.13,1.23,255.58,3.87,230.01,3.74,153.31,3.93
1040.09,204.29,3.7,-353.76,5.08,-51.07,1.23,255.36,3.87,229.82,3.74,153.22,3.93
1040.59,204.14,3.7,-353.66,5.08,-51,1.23,255.14,3.87,229.64,3.74,153.13,3.93
1041.09,203.99,3.7,-353.57,5.08,-50.94,1.23,254.93,3.87,229.46,3.74,153.05,3.93
1041.59,203.83,3.7,-353.48,5.07,-50.88,1.23,254.71,3.87,229.27,3.73,152.96,3.93
1042.09,203.68,3.7,-353.39,5.07,-50.81,1.23,254.49,3.87,229.09,3.73,152.87,3.93
1042.59,203.53,3.7,-353.3,5.07,-50.75,1.23,254.28,3.87,228.91,3.73,152.78,3.93
1043.09,203.38,3.7,-353.21,5.07,-50.68,1.23,254.06,3.87,228.72,3.73,152.7,3.93
1043.59,203.23,3.7,-353.12,5.07,-50.62,1.23,253.85,3.86,228.54,3.73,152.61,3.93
1044.09,203.08,3.7,-353.04,5.07,-50.56,1.23,253.64,3.86,228.36,3.73,152.52,3.92
1044.59,202.93,3.69,-352.95,5.07,-50.49,1.23,253.42,3.86,228.18,3.73,152.43,3.92
1045.09,202.78,3.69,-352.86,5.06,-50.43,1.23,253.21,3.86,227.99,3.73,152.35,3.92
1045.59,202.63,3.69,-352.78,5.06,-50.37,1.23,253,3.86,227.81,3.73,152.26,3.92
1046.09,202.48,3.69,-352.69,5.06,-50.31,1.23,252.79,3.86,227.63,3.73,152.17,3.92
1046.59,202.33,3.69,-352.61,5.06,-50.24,1.23,252.57,3.86,227.45,3.73,152.09,3.92
1047.09,202.18,3.69,-352.52,5.06,-50.18,1.23,252.36,3.86,227.27,3.73,152,3.92
1047.59,202.03,3.69,-352.44,5.06,-50.12,1.23,252.15,3.86,227.09,3.73,151.91,3.92
1048.09,201.88,3.69,-352.36,5.06,-50.06,1.23,251.94,3.86,226.91,3.73,151.82,3.92
1048.59,201.73,3.69,-352.28,5.05,-50,1.23,251.73,3.86,226.73,3.73,151.74,3.92
1049.09,201.59,3.69,-352.19,5.05,-49.94,1.22,251.52,3.86,226.55,3.73,151.65,3.92
1049.59,201.44,3.69,-352.11,5.05,-49.87,1.22,251.31,3.86,226.38,3.73,151.56,3.92
1050.09,201.29,3.69,-352.03,5.05,-49.81,1.22,251.1,3.85,226.2,3.72,151.48,3.92
1050.59,201.14,3.69,-351.95,5.05,-49.75,1.22,250.89,3.85,226.02,3.72,151.39,3.92
1051.09,200.99,3.69,-351.87,5.05,-49.69,1.22,250.69,3.85,225.84,3.72,151.3,3.92
1051.59,200.85,3.69,-351.8,5.05,-49.63,1.22,250.48,3.85,225.66,3.72,151.22,3.92
1052.09,200.7,3.69,-351.72,5.05,-49.57,1.22,250.27,3.85,225.49,3.72,151.13,3.92
1052.59,200.55,3.69,-351.64,5.04,-49.51,1.22,250.06,3.85,225.31,3.72,151.04,3.92
1053.09,200.41,3.69,-351.56,5.04,-49.45,1.22,249.86,3.85,225.13,3.72,150.96,3.92
1053.59,200.26,3.69,-351.49,5.04,-49.39,1.22,249.65,3.85,224.96,3.72,150.87,3.91
1054.09,200.11,3.69,-351.41,5.04,-49.33,1.22,249.45,3.85,224.78,3.72,150.78,3.91
1054.59,199.97,3.68,-351.34,5.04,-49.27,1.22,249.24,3.85,224.6,3.72,150.7,3.91
1055.09,199.82,3.68,-351.26,5.04,-49.21,1.22,249.03,3.85,224.43,3.72,150.61,3.91
1055.59,199.68,3.68,-351.19,5.04,-49.15,1.22,248.83,3.85,224.25,3.72,150.52,3.91
1056.09,199.53,3.68,-351.12,5.03,-49.09,1.22,248.63,3.85,224.08,3.72,150.44,3.91
1056.59,199.39,3.68,-351.05,5.03,-49.03,1.22,248.42,3.85,223.9,3.72,150.35,3.91
1057.09,199.24,3.68,-350.97,5.03,-48.98,1.22,248.22,3.85,223.73,3.72,150.27,3.91
1057.59,199.1,3.68,-350.9,5.03,-48.92,1.22,248.01,3.84,223.56,3.72,150.18,3.91
1058.09,198.95,3.68,-350.83,5.03,-48.86,1.22,247.81,3.84,223.38,3.72,150.09,3.91
1058.59,198.81,3.68,-350.76,5.03,-48.8,1.22,247.61,3.84,223.21,3.72,150.01,3.91
1059.09,198.66,3.68,-350.69,5.03,-48.74,1.22,247.41,3.84,223.04,3.71,149.92,3.91
1059.59,198.52,3.68,-350.62,5.03,-48.68,1.21,247.2,3.84,222.86,3.71,149.84,3.91
1060.09,198.38,3.68,-350.55,5.03,-48.63,1.21,247,3.84,222.69,3.71,149.75,3.91
1060.59,198.23,3.68,-350.49,5.02,-48.57,1.21,246.8,3.84,222.52,3.71,149.66,3.91
1061.09,198.09,3.68,-350.42,5.02,-48.51,1.21,246.6,3.84,222.35,3.71,149.58,3.91
1061.59,197.95,3.68,-350.35,5.02,-48.45,1.21,246.4,3.84,222.17,3.71,149.49,3.91
1062.09,197.8,3.68,-350.29,5.02,-48.4,1.21,246.2,3.84,222,3.71,149.41,3.91
1062.59,197.66,3.68,-350.22,5.02,-48.34,1.21,246,3.84,221.83,3.71,149.32,3.91
1063.09,197.52,3.68,-350.16,5.02,-48.28,1.21,245.8,3.84,221.66,3.71,149.24,3.9
1063.59,197.38,3.68,-350.09,5.02,-48.23,1.21,245.6,3.84,221.49,3.71,149.15,3.9
1064.09,197.23,3.68,-350.03,5.02,-48.17,1.21,245.4,3.84,221.32,3.71,149.06,3.9
1064.59,197.09,3.68,-349.96,5.02,-48.11,1.21,245.2,3.83,221.15,3.71,148.98,3.9
1065.09,196.95,3.67,-349.9,5.01,-48.06,1.21,245.01,3.83,220.98,3.71,148.89,3.9
1065.59,196.81,3.67,-349.84,5.01,-48,1.21,244.81,3.83,220.81,3.71,148.81,3.9
1066.09,196.67,3.67,-349.78,5.01,-47.94,1.21,244.61,3.83,220.64,3.71,148.72,3.9
1066.59,196.53,3.67,-349.72,5.01,-47.89,1.21,244.41,3.83,220.47,3.71,148.64,3.9
1067.09,196.38,3.67,-349.66,5.01,-47.83,1.21,244.22,3.83,220.3,3.71,148.55,3.9
1067.59,196.24,3.67,-349.6,5.01,-47.78,1.21,244.02,3.83,220.13,3.71,148.47,3.9
1068.09,196.1,3.67,-349.54,5.01,-47.72,1.21,243.82,3.83,219.96,3.7,148.38,3.9
1068.59,195.96,3.67,-349.48,5.01,-47.67,1.21,243.63,3.83,219.8,3.7,148.3,3.9
1069.09,195.82,3.67,-349.42,5.01,-47.61,1.21,243.43,3.83,219.63,3.7,148.21,3.9
1069.59,195.68,3.67,-349.36,5,-47.56,1.21,243.24,3.83,219.46,3.7,148.13,3.9
1070.09,195.54,3.67,-349.3,5,-47.5,1.21,243.04,3.83,219.29,3.7,148.04,3.9
1070.59,195.4,3.67,-349.25,5,-47.45,1.21,242.85,3.83,219.13,3.7,147.96,3.9
1071.09,195.26,3.67,-349.19,5,-47.39,1.2,242.65,3.83,218.96,3.7,147.87,3.9
1071.59,195.12,3.67,-349.13,5,-47.34,1.2,242.46,3.83,218.79,3.7,147.79,3.9
1072.09,194.98,3.67,-349.08,5,-47.28,1.2,242.27,3.83,218.63,3.7,147.7,3.9
1072.59,194.84,3.67,-349.02,5,-47.23,1.2,242.07,3.82,218.46,3.7,147.62,3.9
1073.09,194.71,3.67,-348.97,5,-47.17,1.2,241.88,3.82,218.29,3.7,147.53,3.89
1073.59,194.57,3.67,-348.92,5,-47.12,1.2,241.69,3.82,218.13,3.7,147.45,3.89
1074.09,194.43,3.67,-348.86,5,-47.07,1.2,241.5,3.82,217.96,3.7,147.36,3.89
1074.59,194.29,3.67,-348.81,5,-47.01,1.2,241.3,3.82,217.8,3.7,147.28,3.89
1075.09,194.15,3.67,-348.76,4.99,-46.96,1.2,241.11,3.82,217.63,3.7,147.19,3.89
1075.59,194.01,3.66,-348.71,4.99,-46.91,1.2,240.92,3.82,217.47,3.7,147.11,3.89
1076.09,193.88,3.66,-348.65,4.99,-46.85,1.2,240.73,3.82,217.3,3.7,147.02,3.89
1076.59,193.74,3.66,-348.6,4.99,-46.8,1.2,240.54,3.82,217.14,3.7,146.94,3.89
1077.09,193.6,3.66,-348.55,4.99,-46.75,1.2,240.35,3.82,216.97,3.7,146.85,3.89
1077.59,193.46,3.66,-348.5,4.99,-46.69,1.2,240.16,3.82,216.81,3.69,146.77,3.89
1078.09,193.33,3.66,-348.45,4.99,-46.64,1.2,239.97,3.82,216.65,3.69,146.68,3.89
1078.59,193.19,3.66,-348.41,4.99,-46.59,1.2,239.78,3.82,216.48,3.69,146.6,3.89
1079.09,193.05,3.66,-348.36,4.99,-46.54,1.2,239.59,3.82,216.32,3.69,146.52,3.89
1079.59,192.92,3.66,-348.31,4.99,-46.48,1.2,239.4,3.82,216.16,3.69,146.43,3.89
1080.09,192.78,3.66,-348.26,4.99,-46.43,1.2,239.21,3.82,216,3.69,146.35,3.89
1080.59,192.64,3.66,-348.22,4.98,-46.38,1.2,239.02,3.81,215.83,3.69,146.26,3.89
1081.09,192.51,3.66,-348.17,4.98,-46.33,1.2,238.83,3.81,215.67,3.69,146.18,3.89
1081.59,192.37,3.66,-348.12,4.98,-46.28,1.2,238.65,3.81,215.51,3.69,146.09,3.89
1082.09,192.23,3.66,-348.08,4.98,-46.22,1.2,238.46,3.81,215.35,3.69,146.01,3.89
1082.59,192.1,3.66,-348.03,4.98,-46.17,1.2,238.27,3.81,215.19,3.69,145.93,3.89
1083.09,191.96,3.66,-347.99,4.98,-46.12,1.2,238.09,3.81,215.02,3.69,145.84,3.89
1083.59,191.83,3.66,-347.95,4.98,-46.07,1.19,237.9,3.81,214.86,3.69,145.76,3.88
1084.09,191.69,3.66,-347.9,4.98,-46.02,1.19,237.71,3.81,214.7,3.69,145.67,3.88
1084.59,191.56,3.66,-347.86,4.98,-45.97,1.19,237.53,3.81,214.54,3.69,145.59,3.88
1085.09,191.42,3.66,-347.82,4.98,-45.92,1.19,237.34,3.81,214.38,3.69,145.5,3.88
1085.59,191.29,3.66,-347.77,4.98,-45.87,1.19,237.15,3.81,214.22,3.69,145.42,3.88
1086.09,191.15,3.66,-347.73,4.98,-45.82,1.19,236.97,3.81,214.06,3.69,145.34,3.88
1086.59,191.02,3.66,-347.69,4.98,-45.77,1.19,236.78,3.81,213.9,3.69,145.25,3.88
1087.09,190.88,3.65,-347.65,4.97,-45.72,1.19,236.6,3.81,213.74,3.69,145.17,3.88
1087.59,190.75,3.65,-347.61,4.97,-45.67,1.19,236.42,3.81,213.58,3.68,145.09,3.88
1088.09,190.62,3.65,-347.57,4.97,-45.61,1.19,236.23,3.81,213.42,3.68,145,3.88
1088.59,190.48,3.65,-347.53,4.97,-45.56,1.19,236.05,3.8,213.26,3.68,144.92,3.88
1089.09,190.35,3.65,-347.49,4.97,-45.51,1.19,235.86,3.8,213.11,3.68,144.83,3.88
1089.59,190.21,3.65,-347.46,4.97,-45.47,1.19,235.68,3.8,212.95,3.68,144.75,3.88
1090.09,190.08,3.65,-347.42,4.97,-45.42,1.19,235.5,3.8,212.79,3.68,144.67,3.88
1090.59,189.95,3.65,-347.38,4.97,-45.37,1.19,235.31,3.8,212.63,3.68,144.58,3.88
1091.09,189.82,3.65,-347.34,4.97,-45.32,1.19,235.13,3.8,212.47,3.68,144.5,3.88
1091.59,189.68,3.65,-347.31,4.97,-45.27,1.19,234.95,3.8,212.32,3.68,144.42,3.88
1092.09,189.55,3.65,-347.27,4.97,-45.22,1.19,234.77,3.8,212.16,3.68,144.33,3.88
1092.59,189.42,3.65,-347.24,4.97,-45.17,1.19,234.59,3.8,212,3.68,144.25,3.88
1093.09,189.28,3.65,-347.2,4.97,-45.12,1.19,234.4,3.8,211.84,3.68,144.16,3.88
1093.59,189.15,3.65,-347.17,4.97,-45.07,1.19,234.22,3.8,211.69,3.68,144.08,3.88
1094.09,189.02,3.65,-347.13,4.96,-45.02,1.19,234.04,3.8,211.53,3.68,144,3.88
1094.59,188.89,3.65,-347.1,4.96,-44.97,1.19,233.86,3.8,211.37,3.68,143.91,3.87
1095.09,188.76,3.65,-347.06,4.96,-44.93,1.19,233.68,3.8,211.22,3.68,143.83,3.87
1095.59,188.62,3.65,-347.03,4.96,-44.88,1.19,233.5,3.8,211.06,3.68,143.75,3.87
1096.09,188.49,3.65,-347,4.96,-44.83,1.18,233.32,3.8,210.91,3.68,143.66,3.87
1096.59,188.36,3.65,-346.97,4.96,-44.78,1.18,233.14,3.8,210.75,3.68,143.58,3.87
1097.09,188.23,3.65,-346.94,4.96,-44.73,1.18,232.96,3.8,210.6,3.68,143.5,3.87
1097.59,188.1,3.65,-346.9,4.96,-44.68,1.18,232.78,3.79,210.44,3.68,143.41,3.87
1098.09,187.97,3.65,-346.87,4.96,-44.64,1.18,232.6,3.79,210.28,3.67,143.33,3.87
1098.59,187.84,3.65,-346.84,4.96,-44.59,1.18,232.42,3.79,210.13,3.67,143.25,3.87
1099.09,187.7,3.64,-346.81,4.96,-44.54,1.18,232.25,3.79,209.98,3.67,143.16,3.87
1099.59,187.57,3.64,-346.78,4.96,-44.49,1.18,232.07,3.79,209.82,3.67,143.08,3.87
1100.09,187.44,3.64,-346.76,4.96,-44.45,1.18,231.89,3.79,209.67,3.67,143,3.87
1100.59,187.31,3.64,-346.73,4.96,-44.4,1.18,231.71,3.79,209.51,3.67,142.91,3.87
1101.09,187.18,3.64,-346.7,4.96,-44.35,1.18,231.53,3.79,209.36,3.67,142.83,3.87
1101.59,187.05,3.64,-346.67,4.96,-44.3,1.18,231.36,3.79,209.21,3.67,142.75,3.87
1102.09,186.92,3.64,-346.64,4.96,-44.26,1.18,231.18,3.79,209.05,3.67,142.66,3.87
1102.59,186.79,3.64,-346.62,4.95,-44.21,1.18,231,3.79,208.9,3.67,142.58,3.87
1103.09,186.66,3.64,-346.59,4.95,-44.16,1.18,230.83,3.79,208.75,3.67,142.5,3.87
1103.59,186.53,3.64,-346.57,4.95,-44.12,1.18,230.65,3.79,208.59,3.67,142.42,3.87
1104.09,186.4,3.64,-346.54,4.95,-44.07,1.18,230.47,3.79,208.44,3.67,142.33,3.87
1104.59,186.27,3.64,-346.51,4.95,-44.02,1.18,230.3,3.79,208.29,3.67,142.25,3.87
1105.09,186.15,3.64,-346.49,4.95,-43.98,1.18,230.12,3.79,208.13,3.67,142.17,3.87
1105.59,186.02,3.64,-346.47,4.95,-43.93,1.18,229.95,3.79,207.98,3.67,142.08,3.86
1106.09,185.89,3.64,-346.44,4.95,-43.89,1.18,229.77,3.79,207.83,3.67,142,3.86
1106.59,185.76,3.64,-346.42,4.95,-43.84,1.18,229.6,3.78,207.68,3.67,141.92,3.86
1107.09,185.63,3.64,-346.39,4.95,-43.79,1.18,229.42,3.78,207.53,3.67,141.84,3.86
1107.59,185.5,3.64,-346.37,4.95,-43.75,1.18,229.25,3.78,207.38,3.67,141.75,3.86
1108.09,185.37,3.64,-346.35,4.95,-43.7,1.18,229.08,3.78,207.22,3.67,141.67,3.86
1108.59,185.24,3.64,-346.33,4.95,-43.66,1.18,228.9,3.78,207.07,3.67,141.59,3.86
1109.09,185.12,3.64,-346.31,4.95,-43.61,1.18,228.73,3.78,206.92,3.66,141.5,3.86
1109.59,184.99,3.64,-346.29,4.95,-43.57,1.18,228.55,3.78,206.77,3.66,141.42,3.86
1110.09,184.86,3.64,-346.27,4.95,-43.52,1.17,228.38,3.78,206.62,3.66,141.34,3.86
1110.59,184.73,3.64,-346.24,4.95,-43.48,1.17,228.21,3.78,206.47,3.66,141.26,3.86
1111.09,184.6,3.64,-346.23,4.95,-43.43,1.17,228.03,3.78,206.32,3.66,141.17,3.86
1111.59,184.48,3.63,-346.21,4.95,-43.39,1.17,227.86,3.78,206.17,3.66,141.09,3.86
1112.09,184.35,3.63,-346.19,4.95,-43.34,1.17,227.69,3.78,206.02,3.66,141.01,3.86
1112.59,184.22,3.63,-346.17,4.95,-43.3,1.17,227.52,3.78,205.87,3.66,140.93,3.86
1113.09,184.09,3.63,-346.15,4.95,-43.25,1.17,227.35,3.78,205.72,3.66,140.84,3.86
1113.59,183.97,3.63,-346.13,4.94,-43.21,1.17,227.17,3.78,205.57,3.66,140.76,3.86
1114.09,183.84,3.63,-346.11,4.94,-43.16,1.17,227,3.78,205.42,3.66,140.68,3.86
1114.59,183.71,3.63,-346.1,4.94,-43.12,1.17,226.83,3.78,205.27,3.66,140.6,3.86
1115.09,183.59,3.63,-346.08,4.94,-43.07,1.17,226.66,3.78,205.12,3.66,140.51,3.86
1115.59,183.46,3.63,-346.06,4.94,-43.03,1.17,226.49,3.78,204.97,3.66,140.43,3.86
1116.09,183.33,3.63,-346.05,4.94,-42.99,1.17,226.32,3.77,204.83,3.66,140.35,3.86
1116.59,183.21,3.63,-346.03,4.94,-42.94,1.17,226.15,3.77,204.68,3.66,140.27,3.86
1117.09,183.08,3.63,-346.02,4.94,-42.9,1.17,225.98,3.77,204.53,3.66,140.18,3.86
1117.59,182.95,3.63,-346,4.94,-42.85,1.17,225.81,3.77,204.38,3.66,140.1,3.85
1118.09,182.83,3.63,-345.99,4.94,-42.81,1.17,225.64,3.77,204.23,3.66,140.02,3.85
1118.59,182.7,3.63,-345.98,4.94,-42.77,1.17,225.47,3.77,204.09,3.66,139.94,3.85
1119.09,182.58,3.63,-345.96,4.94,-42.72,1.17,225.3,3.77,203.94,3.66,139.85,3.85
1119.59,182.45,3.63,-345.95,4.94,-42.68,1.17,225.13,3.77,203.79,3.66,139.77,3.85
1120.09,182.33,3.63,-345.94,4.94,-42.64,1.17,224.96,3.77,203.64,3.66,139.69,3.85
1120.59,182.2,3.63,-345.92,4.94,-42.59,1.17,224.79,3.77,203.5,3.65,139.61,3.85
1121.09,182.07,3.63,-345.91,4.94,-42.55,1.17,224.62,3.77,203.35,3.65,139.53,3.85
1121.59,181.95,3.63,-345.9,4.94,-42.51,1.17,224.46,3.77,203.2,3.65,139.44,3.85
1122.09,181.82,3.63,-345.89,4.94,-42.46,1.17,224.29,3.77,203.06,3.65,139.36,3.85
1122.59,181.7,3.63,-345.88,4.94,-42.42,1.17,224.12,3.77,202.91,3.65,139.28,3.85
1123.09,181.57,3.63,-345.87,4.94,-42.38,1.17,223.95,3.77,202.76,3.65,139.2,3.85
1123.59,181.45,3.63,-345.86,4.94,-42.33,1.17,223.78,3.77,202.62,3.65,139.11,3.85
1124.09,181.32,3.63,-345.85,4.94,-42.29,1.17,223.62,3.77,202.47,3.65,139.03,3.85
1124.59,181.2,3.63,-345.84,4.94,-42.25,1.16,223.45,3.77,202.32,3.65,138.95,3.85
1125.09,181.08,3.62,-345.83,4.94,-42.21,1.16,223.28,3.77,202.18,3.65,138.87,3.85
1125.59,180.95,3.62,-345.82,4.94,-42.16,1.16,223.12,3.76,202.03,3.65,138.79,3.85
1126.09,180.83,3.62,-345.81,4.94,-42.12,1.16,222.95,3.76,201.89,3.65,138.7,3.85
1126.59,180.7,3.62,-345.8,4.94,-42.08,1.16,222.78,3.76,201.74,3.65,138.62,3.85
1127.09,180.58,3.62,-345.8,4.94,-42.04,1.16,222.62,3.76,201.6,3.65,138.54,3.85
1127.59,180.45,3.62,-345.79,4.94,-42,1.16,222.45,3.76,201.45,3.65,138.46,3.85
1128.09,180.33,3.62,-345.78,4.94,-41.95,1.16,222.29,3.76,201.31,3.65,138.38,3.85
1128.59,180.21,3.62,-345.78,4.94,-41.91,1.16,222.12,3.76,201.16,3.65,138.29,3.85
1129.09,180.08,3.62,-345.77,4.94,-41.87,1.16,221.95,3.76,201.02,3.65,138.21,3.85
1129.59,179.96,3.62,-345.76,4.94,-41.83,1.16,221.79,3.76,200.87,3.65,138.13,3.84
1130.09,179.84,3.62,-345.76,4.94,-41.79,1.16,221.62,3.76,200.73,3.65,138.05,3.84
1130.59,179.71,3.62,-345.75,4.94,-41.75,1.16,221.46,3.76,200.59,3.65,137.97,3.84
1131.09,179.59,3.62,-345.75,4.93,-41.7,1.16,221.29,3.76,200.44,3.65,137.88,3.84
1131.59,179.47,3.62,-345.74,4.93,-41.66,1.16,221.13,3.76,200.3,3.65,137.8,3.84
1132.09,179.34,3.62,-345.74,4.93,-41.62,1.16,220.97,3.76,200.15,3.65,137.72,3.84
1132.59,179.22,3.62,-345.74,4.93,-41.58,1.16,220.8,3.76,200.01,3.65,137.64,3.84
1133.09,179.1,3.62,-345.73,4.93,-41.54,1.16,220.64,3.76,199.87,3.64,137.56,3.84
1133.59,178.97,3.62,-345.73,4.93,-41.5,1.16,220.47,3.76,199.72,3.64,137.48,3.84
1134.09,178.85,3.62,-345.73,4.93,-41.46,1.16,220.31,3.76,199.58,3.64,137.39,3.84
1134.59,178.73,3.62,-345.72,4.93,-41.42,1.16,220.15,3.76,199.44,3.64,137.31,3.84
1135.09,178.61,3.62,-345.72,4.93,-41.38,1.16,219.98,3.76,199.3,3.64,137.23,3.84
1135.59,178.48,3.62,-345.72,4.93,-41.34,1.16,219.82,3.76,199.15,3.64,137.15,3.84
1136.09,178.36,3.62,-345.72,4.93,-41.3,1.16,219.66,3.75,199.01,3.64,137.07,3.84
1136.59,178.24,3.62,-345.72,4.93,-41.26,1.16,219.5,3.75,198.87,3.64,136.98,3.84
1137.09,178.12,3.62,-345.72,4.93,-41.21,1.16,219.33,3.75,198.73,3.64,136.9,3.84
1137.59,178,3.62,-345.72,4.93,-41.17,1.16,219.17,3.75,198.58,3.64,136.82,3.84
1138.09,177.87,3.62,-345.72,4.93,-41.13,1.16,219.01,3.75,198.44,3.64,136.74,3.84
1138.59,177.75,3.61,-345.72,4.93,-41.09,1.16,218.85,3.75,198.3,3.64,136.66,3.84
1139.09,177.63,3.61,-345.72,4.93,-41.05,1.16,218.68,3.75,198.16,3.64,136.58,3.84
1139.59,177.51,3.61,-345.72,4.93,-41.01,1.16,218.52,3.75,198.02,3.64,136.49,3.84
1140.09,177.39,3.61,-345.72,4.93,-40.97,1.16,218.36,3.75,197.87,3.64,136.41,3.84
