wavelength,alpha_0,alpha_0_uncertainty,alpha_1,alpha_1_uncertainty,alpha_2,alpha_2_uncertainty,alpha(m=0),alpha(m=0)_uncertainty,alpha(m=1),alpha(m=1)_uncertainty,alpha(m=2),alpha(m=2)_uncertainty
537.542,-73.51,38.92,-1414.08,73.59,-451.53,21.47,378.03,57.12,152.26,47.8,-525.04,26.24
537.543,-124.22,40.02,-1500.41,75.34,-437.55,21.63,313.33,58.36,94.55,48.97,-561.78,27.08
537.544,-183.57,41.38,-1601.65,77.51,-421.13,21.84,237.56,59.91,26.99,50.43,-604.7,28.11
537.545,-253.96,43.08,-1721.99,80.23,-401.56,22.1,147.6,61.85,-53.18,52.25,-655.53,29.39
537.546,-338.84,45.23,-1867.38,83.7,-377.88,22.45,39.04,64.34,-149.9,54.57,-716.72,31
537.547,-443.21,48.02,-2046.5,88.23,-348.64,22.92,-94.57,67.59,-268.89,57.59,-791.85,33.08
537.548,-574.72,51.71,-2272.58,94.28,-311.67,23.56,-263.05,71.95,-418.89,61.63,-886.39,35.81
537.5484,-637.43,53.54,-2380.51,97.29,-294,23.89,-343.43,74.12,-490.43,63.63,-931.43,37.15
537.5488,-707.44,55.61,-2501.06,100.71,-274.25,24.28,-433.19,76.6,-570.32,65.91,-981.69,38.68
537.5492,-786.1,57.98,-2636.6,104.65,-252.03,24.72,-534.07,79.45,-660.08,68.53,-1038.13,40.42
537.5496,-875.12,60.72,-2790.07,109.2,-226.85,25.25,-648.26,82.76,-761.69,71.55,-1101.97,42.42
537.55,-976.7,63.9,-2965.3,114.52,-198.09,25.89,-778.61,86.63,-877.65,75.08,-1174.79,44.74
537.5504,-1093.71,67.62,-3167.25,120.76,-164.92,26.65,-928.79,91.18,-1011.25,79.23,-1258.64,47.46
537.5508,-1229.98,72.04,-3402.52,128.19,-126.26,27.58,-1103.72,96.61,-1166.85,84.16,-1356.24,50.66
537.5512,-1390.67,77.32,-3680.11,137.12,-80.62,28.72,-1310.05,103.14,-1350.36,90.07,-1471.29,54.5
537.5516,-1583.02,83.75,-4012.52,148,-25.94,30.15,-1557.08,111.12,-1570.05,97.29,-1608.96,59.14
537.552,-1817.43,91.69,-4417.78,161.5,40.76,31.98,-1858.19,121.04,-1837.81,106.23,-1776.68,64.88
537.5524,-2109.42,101.71,-4922.75,178.59,123.9,34.37,-2233.31,133.62,-2171.37,117.54,-1985.52,72.1
537.5528,-2483.18,114.68,-5569.35,200.8,230.4,37.56,-2713.57,149.98,-2598.38,132.22,-2252.78,81.43
537.5532,-2978.7,132.08,-6426.84,230.64,371.68,41.96,-3350.39,172.01,-3164.55,151.95,-2607.02,93.92
537.5536,-3667.14,156.46,-7618.47,272.59,568.08,48.32,-4235.23,203.03,-3951.19,179.66,-3099.06,111.4
537.554,-4688.47,192.93,-9386.65,335.46,859.59,58.1,-5548.06,249.57,-5118.26,221.18,-3828.88,137.52
537.5544,-6361.27,253.05,-12283.23,439.28,1337.23,74.59,-7698.5,326.51,-7029.89,289.73,-5024.04,180.53
537.5548,-9601.19,370.07,-17894.11,641.66,2262.61,107.32,-11863.8,476.6,-10732.49,423.3,-7338.58,264.19
537.5552,-18552.09,694.47,-33396.7,1203.22,4819.7,199.27,-23371.79,893.31,-20961.94,793.87,-13732.4,495.97
537.5556,-160575.79,5851.12,-279388.13,10134.49,45397.58,1671.85,-205973.37,7522.92,-183274.58,6687.02,-115178.21,4179.36
537.5559,35769.73,1279.22,60692.92,2215.86,-10701.38,365.95,46471.11,1644.94,41120.42,1462.07,25068.34,913.68
537.556,25596.92,909.97,43073.31,1576.39,-7794.95,260.64,33391.87,1170.29,29494.4,1040.11,17801.97,649.92
537.558,4246.38,137.8,6097.47,240.47,-1696.49,43.44,5942.87,179.28,5094.63,158.44,2549.89,98.04
537.56,2544.16,78.93,3153.78,139.8,-1211.97,29.07,3756.13,105.1,3150.14,91.86,1332.19,55.7
537.562,1913.66,58.68,2066.68,105.75,-1033.81,24.86,2947.47,80.24,2430.56,69.26,879.85,41.02
537.564,1584.33,49.04,1501.57,89.81,-941.87,23.09,2526.2,68.71,2055.26,58.66,642.46,33.98
537.566,1381.42,43.68,1155.81,81.07,-886.24,22.2,2267.66,62.43,1824.54,52.83,495.18,30.05
537.568,1243.4,40.4,922.89,75.79,-849.37,21.69,2092.77,58.66,1668.09,49.3,394.03,27.65
537.57,1143.05,38.26,755.69,72.36,-823.51,21.38,1966.55,56.22,1554.8,47,319.54,26.09
537.572,1066.42,36.79,630.18,70.02,-804.71,21.18,1871.13,54.56,1468.78,45.43,261.71,25.04
537.574,1005.67,35.74,532.81,68.35,-790.77,21.04,1796.44,53.37,1401.05,44.31,214.89,24.32
537.576,955.98,34.97,455.39,67.12,-780.38,20.95,1736.36,52.5,1346.17,43.49,175.6,23.82
537.578,914.27,34.39,392.67,66.18,-772.71,20.89,1686.98,51.84,1300.62,42.86,141.55,23.47
537.58,878.41,33.95,341.16,65.46,-767.24,20.85,1645.65,51.32,1262.03,42.38,111.16,23.24
537.582,846.9,33.6,298.45,64.89,-763.64,20.84,1610.55,50.92,1228.72,42,83.26,23.11
537.584,818.62,33.34,262.86,64.43,-761.72,20.84,1580.35,50.59,1199.48,41.69,56.9,23.07
537.586,792.68,33.13,233.19,64.06,-761.4,20.86,1554.08,50.31,1173.38,41.44,31.29,23.11
537.588,768.35,32.98,208.61,63.76,-762.67,20.9,1531.02,50.09,1149.69,41.23,5.68,23.22
537.59,744.95,32.87,188.56,63.51,-765.65,20.96,1510.61,49.9,1127.78,41.07,-20.7,23.44
537.592,721.84,32.8,172.74,63.31,-770.56,21.06,1492.4,49.74,1107.12,40.93,-48.73,23.76
537.594,698.28,32.78,161.05,63.15,-777.78,21.19,1476.06,49.6,1087.17,40.82,-79.49,24.23
537.596,673.41,32.81,153.71,63.03,-787.89,21.39,1461.3,49.47,1067.36,40.73,-114.47,24.9
537.598,646.05,32.92,151.28,62.96,-801.86,21.67,1447.91,49.37,1046.98,40.67,-155.81,25.86
537.6,614.42,33.13,154.92,62.94,-821.27,22.09,1435.69,49.27,1025.06,40.64,-206.84,27.27
537.602,575.64,33.52,166.83,63,-848.86,22.76,1424.5,49.18,1000.07,40.66,-273.22,29.38
537.604,524.39,34.23,191.35,63.21,-889.82,23.87,1414.2,49.11,969.29,40.75,-365.43,32.73
537.606,449.55,35.64,237.89,63.72,-955.15,25.92,1404.7,49.04,927.13,41,-505.59,38.47
537.608,322.96,38.87,330.66,65.05,-1072.93,30.25,1395.9,48.98,859.43,41.68,-749.97,49.54
537.61,45.37,48.5,555.47,69.68,-1342.34,41.94,1387.71,48.92,716.54,44.09,-1296.97,76.36
537.612,-1163.96,104.81,1588.31,106.41,-2544.05,101.95,1380.09,48.86,108.06,64.03,-3708.02,200.92
537.61258,-3055.91,201.64,3222.78,183.24,-4433.88,200.17,1377.98,48.85,-838.97,107.32,-7489.79,398.83
537.61259,-3122.02,205.07,3279.96,186.07,-4499.95,203.62,1377.94,48.85,-872.04,108.93,-7621.97,405.76
537.6126,-3190.47,208.61,3339.17,189,-4568.37,207.19,1377.9,48.85,-906.28,110.6,-7758.83,412.93
537.61261,-3261.38,212.29,3400.52,192.05,-4639.25,210.9,1377.87,48.85,-941.76,112.34,-7900.64,420.37
537.61262,-3334.91,216.11,3464.13,195.21,-4712.74,214.74,1377.83,48.85,-978.54,114.14,-8047.65,428.07
537.61263,-3411.18,220.07,3530.12,198.5,-4788.98,218.72,1377.79,48.85,-1016.69,116.02,-8200.16,436.07
537.61264,-3490.37,224.18,3598.62,201.93,-4868.13,222.86,1377.76,48.85,-1056.31,117.97,-8358.5,444.37
537.61265,-3572.63,228.46,3669.8,205.49,-4950.36,227.16,1377.72,48.85,-1097.46,120,-8522.99,452.99
537.61266,-3658.16,232.9,3743.8,209.2,-5035.85,231.63,1377.69,48.85,-1140.24,122.12,-8694,461.96
537.61267,-3747.14,237.53,3820.79,213.06,-5124.8,236.28,1377.65,48.85,-1184.75,124.33,-8871.94,471.28
537.61268,-3839.8,242.35,3900.97,217.09,-5217.42,241.13,1377.61,48.85,-1231.09,126.63,-9057.22,481
537.61269,-3936.37,247.37,3984.53,221.3,-5313.95,246.17,1377.58,48.85,-1279.4,129.04,-9250.32,491.12
537.6127,-4037.1,252.61,4071.7,225.7,-5414.64,251.44,1377.54,48.85,-1329.78,131.55,-9451.74,501.69
537.61271,-4142.26,258.09,4162.7,230.3,-5519.76,256.94,1377.51,48.85,-1382.38,134.18,-9662.02,512.71
537.61272,-4252.15,263.81,4257.8,235.12,-5629.62,262.69,1377.47,48.85,-1437.34,136.94,-9881.77,524.24
537.61273,-4367.1,269.8,4357.29,240.16,-5744.54,268.71,1377.43,48.85,-1494.83,139.82,-10111.64,536.29
537.61274,-4487.48,276.08,4461.46,245.45,-5864.88,275.01,1377.4,48.85,-1555.04,142.85,-10352.35,548.92
537.61275,-4613.66,282.66,4570.67,251,-5991.02,281.61,1377.36,48.85,-1618.15,146.03,-10604.68,562.15
537.61276,-4746.09,289.56,4685.29,256.84,-6123.41,288.54,1377.33,48.85,-1684.38,149.38,-10869.5,576.04
537.61277,-4885.23,296.82,4805.72,262.98,-6262.52,295.83,1377.29,48.85,-1753.97,152.9,-11147.75,590.63
537.61278,-5031.61,304.46,4932.43,269.45,-6408.87,303.49,1377.26,48.85,-1827.18,156.61,-11440.48,605.99
537.61279,-5185.82,312.51,5065.9,276.28,-6563.04,311.57,1377.22,48.84,-1904.3,160.52,-11748.85,622.16
537.6128,-5348.49,321.01,5206.72,283.49,-6725.67,320.08,1377.18,48.84,-1985.65,164.66,-12074.16,639.23
537.61281,-5520.35,329.98,5355.48,291.11,-6897.49,329.09,1377.15,48.84,-2071.6,169.04,-12417.84,657.26
537.61282,-5702.19,339.48,5512.89,299.19,-7079.3,338.61,1377.11,48.84,-2162.54,173.68,-12781.48,676.33
537.61283,-5894.9,349.55,5679.72,307.77,-7271.98,348.71,1377.08,48.84,-2258.91,178.6,-13166.89,696.55
537.61284,-6099.51,360.25,5856.85,316.88,-7476.55,359.43,1377.04,48.84,-2361.24,183.84,-13576.06,718.02
537.61285,-6317.14,371.63,6045.25,326.59,-7694.14,370.83,1377,48.84,-2470.07,189.42,-14011.28,740.85
537.61286,-6549.07,383.76,6246.05,336.94,-7926.04,382.99,1376.97,48.84,-2586.05,195.37,-14475.12,765.18
537.61287,-6796.77,396.71,6460.49,348.02,-8173.71,395.97,1376.93,48.84,-2709.92,201.73,-14970.48,791.17
537.61288,-7061.9,410.58,6690.03,359.88,-8438.8,409.86,1376.9,48.84,-2842.5,208.56,-15500.7,818.99
537.61289,-7346.36,425.47,6936.32,372.62,-8723.23,424.78,1376.86,48.84,-2984.75,215.89,-16069.59,848.84
537.6129,-7652.36,441.49,7201.25,386.35,-9029.18,440.82,1376.83,48.84,-3137.77,223.78,-16681.54,880.95
537.61291,-7982.42,458.77,7487.03,401.16,-9359.21,458.12,1376.79,48.84,-3302.82,232.31,-17341.64,915.59
537.61292,-8339.52,477.46,7796.21,417.2,-9716.27,476.85,1376.75,48.84,-3481.38,241.55,-18055.79,953.06
537.61293,-8727.11,497.76,8131.8,434.63,-10103.82,497.17,1376.72,48.84,-3675.19,251.58,-18830.93,993.73
537.61294,-9149.26,519.88,8497.33,453.63,-10525.95,519.31,1376.68,48.84,-3886.29,262.53,-19675.21,1038.04
537.61295,-9610.83,544.06,8897,474.43,-10987.48,543.52,1376.65,48.84,-4117.09,274.5,-20598.31,1086.48
537.61296,-10117.6,570.61,9335.81,497.27,-11494.22,570.1,1376.61,48.84,-4370.5,287.67,-21611.82,1139.66
537.61297,-10676.56,599.91,9819.81,522.49,-12053.14,599.41,1376.58,48.84,-4649.99,302.2,-22729.7,1198.32
537.61298,-11296.2,632.38,10356.37,550.47,-12672.74,631.92,1376.54,48.84,-4959.83,318.32,-23968.94,1263.36
537.61299,-11986.98,668.6,10954.53,581.68,-13363.48,668.15,1376.5,48.84,-5305.24,336.31,-25350.46,1335.86
537.613,-12761.88,709.22,11625.55,616.71,-14138.35,708.81,1376.47,48.84,-5692.7,356.51,-26900.23,1417.19
537.61301,-13637.28,755.13,12383.6,656.31,-15013.71,754.73,1376.43,48.84,-6130.42,379.35,-28650.99,1509.07
537.61302,-14634.08,807.4,13246.79,701.43,-16010.48,807.03,1376.4,48.84,-6628.84,405.37,-30644.55,1613.7
537.61303,-15779.42,867.47,14238.61,753.3,-17155.78,867.13,1376.36,48.84,-7201.53,435.29,-32935.2,1733.91
537.61304,-17109.17,937.22,15390.14,813.55,-18485.5,936.9,1376.33,48.84,-7866.42,470.05,-35594.67,1873.49
537.61305,-18671.78,1019.19,16743.33,884.39,-20048.07,1018.9,1376.29,48.84,-8647.74,510.92,-38719.84,2037.51
537.61306,-20534.27,1116.9,18356.23,968.86,-21910.53,1116.64,1376.26,48.84,-9579.01,559.66,-42444.8,2233.01
537.61307,-22792.15,1235.36,20311.54,1071.3,-24168.37,1235.13,1376.22,48.84,-10707.96,618.78,-46960.51,2470.01
537.61308,-25586.26,1381.97,22731.25,1198.11,-26962.44,1381.76,1376.18,48.84,-12105.04,691.96,-52548.7,2763.3
537.61309,-29133.38,1568.1,25803.08,1359.15,-30509.53,1567.92,1376.15,48.84,-13878.62,784.91,-59642.92,3135.64
537.6131,-33785.33,1812.22,29831.72,1570.41,-35161.45,1812.06,1376.11,48.84,-16204.61,906.86,-68946.78,3623.95
537.61311,-40153.51,2146.42,35346.66,1859.68,-41529.59,2146.28,1376.08,48.84,-19388.72,1073.84,-81683.1,4292.42
537.61312,-49402.49,2631.82,43356.44,2279.9,-50778.53,2631.71,1376.04,48.84,-24013.22,1316.42,-100181.02,5263.3
537.61313,-64058.48,3401.01,56048.83,2945.89,-65434.48,3400.92,1376.01,48.84,-31341.23,1700.9,-129492.96,6801.76
537.61314,-90821.33,4805.65,79226.08,4162.18,-92197.3,4805.59,1375.97,48.84,-44722.68,2403.1,-183018.63,9611.11
537.61315,-155249.17,8187.18,135022.16,7090.52,-156625.11,8187.14,1375.94,48.84,-76936.62,4093.75,-311874.28,16374.24
537.61316,-525675.85,27629.42,455821,23927.84,-527051.75,27629.4,1375.9,48.84,-262149.98,13814.76,-1052727.6,55258.8
537.61317,383654.39,20097.91,-331682.15,17405.39,382278.52,20097.89,1375.87,48.84,192515.13,10049.02,765932.91,40195.77
537.61318,141132.89,7368.92,-121652.44,6381.91,139757.06,7368.88,1375.83,48.84,71254.36,3684.64,280889.94,14737.72
537.61319,86692.6,4511.6,-74505.83,3907.56,85316.81,4511.54,1375.79,48.84,44034.2,2256.1,172009.41,9023.01
537.6132,62675.21,3251.07,-53706.22,2816.05,61299.45,3250.98,1375.76,48.83,32025.48,1625.95,123974.65,6501.86
537.61321,49148.26,2541.13,-41991.61,2201.38,47772.53,2541.02,1375.72,48.83,25261.99,1271.1,96920.79,5081.91
537.61322,40470.62,2085.72,-34476.63,1807.14,39094.94,2085.58,1375.69,48.83,20923.16,1043.51,79565.56,4171.01
537.61323,34431,1768.77,-29246.23,1532.8,33055.35,1768.6,1375.65,48.83,17903.33,885.15,67486.35,3537.03
537.61324,29985.17,1535.47,-25396.09,1330.91,28609.55,1535.28,1375.62,48.83,15680.39,768.61,58594.72,3070.35
537.61325,26575.79,1356.57,-22443.55,1176.13,25200.21,1356.35,1375.58,48.83,13975.69,679.28,51776,2712.48
537.61326,23878.26,1215.03,-20107.48,1053.71,22502.71,1214.78,1375.55,48.83,12626.9,608.62,46380.96,2429.32
537.61327,21690.7,1100.25,-18213.07,954.46,20315.19,1099.99,1375.51,48.83,11533.11,551.35,42005.89,2199.7
537.61328,19880.99,1005.31,-16645.88,872.39,18505.52,1005.02,1375.48,48.83,10628.23,504,38386.51,2009.74
537.61329,18359.02,925.48,-15327.88,803.4,16983.58,925.16,1375.44,48.83,9867.23,464.2,35342.59,1849.99
537.6133,17061.2,857.4,-14204.01,744.6,15685.8,857.06,1375.41,48.83,9218.31,430.27,32747,1713.77
537.61331,15941.43,798.67,-13234.32,693.89,14566.06,798.31,1375.37,48.83,8658.4,401.03,30507.49,1596.23
537.61332,14965.41,747.49,-12389.13,649.72,13590.07,747.1,1375.34,48.83,8170.37,375.55,28555.48,1493.79
537.61333,14107.12,702.49,-11645.9,610.9,12731.82,702.07,1375.3,48.83,7741.21,353.16,26838.94,1403.7
537.61334,13346.48,662.61,-10987.23,576.51,11971.22,662.16,1375.26,48.83,7360.87,333.34,25317.7,1323.87
537.61335,12667.73,627.03,-10399.48,545.85,11292.5,626.56,1375.23,48.83,7021.48,315.66,23960.22,1252.63
537.61336,12058.3,595.08,-9871.76,518.34,10683.1,594.59,1375.19,48.83,6716.75,299.8,22741.4,1188.67
537.61337,11508.1,566.25,-9395.34,493.52,10132.94,565.73,1375.16,48.83,6441.63,285.5,21641.04,1130.93
537.61338,11008.89,540.09,-8963.08,471.01,9633.77,539.55,1375.12,48.83,6192.01,272.54,20642.66,1078.54
537.61339,10553.9,516.26,-8569.11,450.52,9178.81,515.68,1375.09,48.83,5964.49,260.73,19732.71,1030.79
537.6134,10137.5,494.45,-8208.57,431.78,8762.44,493.85,1375.05,48.83,5756.28,249.94,18899.94,987.09
537.61341,9754.98,474.41,-7877.36,414.58,8379.96,473.79,1375.02,48.83,5565,240.04,18134.94,946.94
537.61342,9402.36,455.95,-7572.05,398.74,8027.38,455.3,1374.98,48.83,5388.67,230.92,17429.74,909.94
537.61343,9076.28,438.88,-7289.73,384.11,7701.33,438.21,1374.95,48.83,5225.62,222.5,16777.62,875.72
537.61344,8773.85,423.05,-7027.87,370.55,7398.93,422.35,1374.91,48.83,5074.38,214.69,16172.78,843.99
537.61345,8492.57,408.33,-6784.35,357.95,7117.69,407.61,1374.88,48.83,4933.73,207.45,15610.27,814.47
537.61346,8230.31,394.61,-6557.3,346.22,6855.47,393.86,1374.84,48.83,4802.58,200.7,15085.79,786.96
537.61347,7985.21,381.79,-6345.09,335.26,6610.4,381.01,1374.81,48.83,4680.01,194.4,14595.61,761.24
537.61348,7755.63,369.78,-6146.33,325.01,6380.85,368.98,1374.77,48.83,4565.2,188.51,14136.48,737.15
537.61349,7540.13,358.52,-5959.78,315.4,6165.4,357.69,1374.74,48.83,4457.44,182.99,13705.53,714.54
537.6135,7337.47,347.92,-5784.34,306.38,5962.77,347.07,1374.7,48.83,4356.09,177.8,13300.25,693.28
537.61351,7146.54,337.95,-5619.05,297.88,5771.87,337.07,1374.67,48.83,4260.6,172.92,12918.41,673.25
537.61352,6966.33,328.53,-5463.05,289.88,5591.7,327.63,1374.63,48.83,4170.48,168.33,12558.03,654.34
537.61353,6795.97,319.63,-5315.58,282.32,5421.38,318.71,1374.6,48.83,4085.29,163.99,12217.35,636.47
537.61354,6634.68,311.21,-5175.97,275.17,5260.12,310.26,1374.56,48.83,4004.62,159.89,11894.81,619.55
537.61355,6481.76,303.23,-5043.59,268.4,5107.23,302.25,1374.53,48.83,3928.14,156.01,11588.98,603.51
537.61356,6336.55,295.65,-4917.91,261.98,4962.06,294.65,1374.49,48.83,3855.52,152.33,11298.61,588.28
537.61357,6198.5,288.45,-4798.42,255.89,4824.05,287.43,1374.46,48.83,3786.48,148.83,11022.55,573.8
537.61358,6067.09,281.6,-4684.68,250.1,4692.67,280.55,1374.42,48.83,3720.76,145.52,10759.77,560.02
537.61359,5941.86,275.07,-4576.29,244.59,4567.47,273.99,1374.39,48.83,3658.12,142.36,10509.33,546.89
537.6136,5822.37,268.84,-4472.87,239.34,4448.01,267.74,1374.35,48.83,3598.36,139.35,10270.38,534.35
537.61361,5708.23,262.89,-4374.1,234.33,4333.92,261.77,1374.32,48.82,3541.28,136.49,10042.15,522.38
537.61362,5599.11,257.21,-4279.66,229.55,4224.83,256.06,1374.28,48.82,3486.7,133.75,9823.93,510.94
537.61363,5494.67,251.77,-4189.28,224.99,4120.42,250.6,1374.25,48.82,3434.46,131.14,9615.09,499.99
537.61364,5394.62,246.56,-4102.7,220.62,4020.4,245.36,1374.21,48.82,3384.42,128.64,9415.02,489.5
537.61365,5298.68,241.57,-4019.68,216.44,3924.51,240.35,1374.18,48.82,3336.43,126.25,9223.19,479.44
537.61366,5206.62,236.78,-3940.02,212.43,3832.48,235.53,1374.14,48.82,3290.38,123.96,9039.1,469.79
537.61367,5118.2,232.19,-3863.51,208.59,3744.09,230.91,1374.11,48.82,3246.15,121.77,8862.28,460.52
537.61368,5033.2,227.77,-3789.96,204.91,3659.12,226.47,1374.07,48.82,3203.64,119.67,8692.32,451.61
537.61369,4951.43,223.52,-3719.22,201.37,3577.39,222.2,1374.04,48.82,3162.74,117.65,8528.83,443.04
537.6137,4872.72,219.43,-3651.11,197.97,3498.71,218.08,1374,48.82,3123.36,115.71,8371.43,434.79
537.61371,4796.89,215.49,-3585.51,194.7,3422.92,214.12,1373.97,48.82,3085.43,113.84,8219.81,426.84
537.61372,4723.79,211.7,-3522.27,191.55,3349.85,210.3,1373.94,48.82,3048.86,112.05,8073.64,419.17
537.61373,4653.27,208.04,-3461.26,188.52,3279.37,206.62,1373.9,48.82,3013.58,110.32,7932.63,411.78
537.61374,4585.2,204.51,-3402.37,185.6,3211.33,203.07,1373.87,48.82,2979.53,108.66,7796.53,404.65
537.61375,4519.45,201.11,-3345.5,182.79,3145.62,199.64,1373.83,48.82,2946.64,107.06,7665.06,397.76
537.614,3386.88,142.74,-2366.3,135.49,2013.91,140.66,1372.97,48.82,2379.92,80.27,5400.78,279.17
537.616,1511.22,51.73,-754.49,71.26,144.93,45.71,1366.29,48.77,1438.75,44.91,1656.15,84.57
537.618,1183.13,39.62,-482.09,65.13,-176.89,31.37,1360.02,48.73,1271.58,41.68,1006.25,52.28
537.62,1044.51,35.76,-373.03,63.39,-309.61,26.35,1354.12,48.69,1199.32,40.77,734.91,39.7
537.622,966.87,34.07,-316.11,62.65,-381.69,24.04,1348.56,48.65,1157.71,40.38,585.18,33.31
537.624,916.56,33.18,-282.23,62.25,-426.74,22.79,1343.3,48.61,1129.93,40.17,489.82,29.61
537.626,880.9,32.65,-260.48,62,-457.42,22.04,1338.32,48.58,1109.61,40.04,423.48,27.27
537.628,854.03,32.31,-245.83,61.83,-479.57,21.56,1333.6,48.55,1093.81,39.94,374.46,25.7
537.63,832.88,32.07,-235.64,61.71,-496.24,21.23,1329.11,48.52,1080.99,39.87,336.64,24.59
537.632,815.66,31.9,-228.43,61.61,-509.18,20.99,1324.84,48.49,1070.25,39.82,306.48,23.79
537.634,801.29,31.78,-223.28,61.53,-519.49,20.81,1320.78,48.46,1061.03,39.77,281.79,23.18
537.636,789.03,31.67,-219.59,61.46,-527.86,20.68,1316.9,48.43,1052.96,39.73,261.17,22.72
537.646,746.63,31.38,-212.71,61.21,-553.21,20.31,1299.84,48.31,1023.24,39.59,193.42,21.46
537.656,720.42,31.23,-213.67,61.03,-565.44,20.14,1285.86,48.2,1003.14,39.49,154.98,20.94
537.666,701.9,31.13,-216.81,60.88,-572.2,20.04,1274.11,48.11,988.01,39.4,129.7,20.67
537.676,687.81,31.06,-220.39,60.76,-576.22,19.96,1264.04,48.02,975.93,39.33,111.59,20.51
537.686,676.56,31,-223.84,60.64,-578.7,19.9,1255.26,47.93,965.91,39.26,97.86,20.41
537.696,667.27,30.95,-226.95,60.53,-580.23,19.85,1247.51,47.85,957.39,39.2,87.04,20.33
537.706,659.41,30.9,-229.65,60.42,-581.16,19.8,1240.57,47.77,949.99,39.14,78.24,20.28
537.716,652.62,30.86,-231.96,60.32,-581.68,19.76,1234.29,47.7,943.46,39.08,70.94,20.24
537.726,646.66,30.82,-233.9,60.22,-581.91,19.72,1228.57,47.63,937.62,39.03,64.76,20.21
537.736,641.38,30.78,-235.51,60.12,-581.93,19.67,1223.31,47.55,932.34,38.97,59.45,20.18
537.746,636.63,30.74,-236.82,60.03,-581.8,19.64,1218.43,47.48,927.53,38.92,54.83,20.16
537.756,632.33,30.71,-237.87,59.94,-581.55,19.6,1213.89,47.41,923.11,38.87,50.78,20.14
537.766,628.41,30.67,-238.68,59.84,-581.22,19.56,1209.63,47.35,919.02,38.82,47.19,20.12
537.776,624.79,30.64,-239.29,59.75,-580.82,19.52,1205.61,47.28,915.2,38.77,43.98,20.11
537.786,621.45,30.6,-239.71,59.66,-580.36,19.48,1201.81,47.21,911.63,38.72,41.09,20.09
537.796,618.34,30.57,-239.96,59.58,-579.86,19.45,1198.2,47.15,908.27,38.67,38.47,20.08
537.806,615.43,30.54,-240.07,59.49,-579.33,19.41,1194.76,47.08,905.09,38.62,36.09,20.07
537.816,612.69,30.51,-240.05,59.4,-578.77,19.38,1191.47,47.01,902.08,38.58,33.92,20.06
537.826,610.11,30.48,-239.92,59.32,-578.19,19.34,1188.3,46.95,899.21,38.53,31.92,20.05
537.836,607.67,30.45,-239.67,59.23,-577.59,19.31,1185.26,46.89,896.46,38.48,30.07,20.04
537.846,605.35,30.42,-239.34,59.15,-576.98,19.27,1182.33,46.82,893.84,38.43,28.37,20.03
537.856,603.13,30.39,-238.92,59.06,-576.35,19.24,1179.49,46.76,891.31,38.39,26.78,20.02
537.866,601.02,30.36,-238.42,58.98,-575.72,19.2,1176.74,46.7,888.88,38.34,25.3,20.01
537.876,599,30.33,-237.85,58.9,-575.08,19.17,1174.07,46.63,886.53,38.3,23.92,20
537.886,597.05,30.3,-237.22,58.81,-574.43,19.14,1171.48,46.57,884.26,38.25,22.62,20
537.896,595.18,30.27,-236.53,58.73,-573.77,19.1,1168.95,46.51,882.06,38.21,21.41,19.99
537.906,593.37,30.24,-235.79,58.65,-573.11,19.07,1166.49,46.45,879.93,38.16,20.26,19.98
537.916,591.63,30.22,-235,58.57,-572.45,19.03,1164.08,46.39,877.86,38.12,19.18,19.97
537.926,589.94,30.19,-234.17,58.49,-571.79,19,1161.73,46.33,875.83,38.07,18.15,19.97
537.936,588.3,30.16,-233.3,58.41,-571.12,18.97,1159.43,46.26,873.87,38.03,17.18,19.96
537.946,586.71,30.13,-232.4,58.33,-570.45,18.94,1157.17,46.2,871.94,37.99,16.26,19.95
537.956,585.17,30.1,-231.46,58.25,-569.79,18.9,1154.96,46.14,870.06,37.94,15.38,19.95
537.966,583.67,30.08,-230.49,58.17,-569.12,18.87,1152.78,46.08,868.22,37.9,14.55,19.94
537.976,582.2,30.05,-229.49,58.09,-568.45,18.84,1150.65,46.03,866.42,37.86,13.75,19.93
537.986,580.77,30.02,-228.47,58.02,-567.78,18.81,1148.55,45.97,864.66,37.81,12.99,19.93
537.996,579.37,29.99,-227.42,57.94,-567.11,18.77,1146.48,45.91,862.93,37.77,12.26,19.92
538.006,578.01,29.97,-226.36,57.86,-566.45,18.74,1144.45,45.85,861.23,37.73,11.56,19.91
538.016,576.67,29.94,-225.27,57.78,-565.78,18.71,1142.45,45.79,859.56,37.69,10.89,19.91
538.026,575.36,29.91,-224.16,57.71,-565.11,18.68,1140.47,45.73,857.92,37.65,10.25,19.9
538.036,574.08,29.89,-223.04,57.63,-564.45,18.65,1138.52,45.68,856.3,37.6,9.63,19.89
538.046,572.82,29.86,-221.91,57.55,-563.79,18.62,1136.6,45.62,854.71,37.56,9.03,19.89
538.056,571.58,29.83,-220.76,57.48,-563.12,18.59,1134.7,45.56,853.14,37.52,8.46,19.88
538.066,570.36,29.81,-219.59,57.4,-562.46,18.55,1132.83,45.5,851.6,37.48,7.9,19.88
538.076,569.17,29.78,-218.42,57.33,-561.8,18.52,1130.97,45.45,850.07,37.44,7.36,19.87
538.086,567.99,29.76,-217.23,57.25,-561.15,18.49,1129.14,45.39,848.57,37.4,6.85,19.86
538.096,566.84,29.73,-216.04,57.18,-560.49,18.46,1127.33,45.33,847.08,37.36,6.34,19.86
