Li1,2p1/2,,,
Wavelength,alpha_0,     Uncertainty,alpha_2,     Uncertainty
412.54000,-1030.25,3.18,0.00,0.00
412.56000,-1053.93,3.19,0.00,0.00
412.58000,-1078.82,3.19,0.00,0.00
412.60000,-1105.00,3.20,0.00,0.00
412.62000,-1132.58,3.21,0.00,0.00
412.64000,-1161.67,3.21,0.00,0.00
412.66000,-1192.41,3.22,0.00,0.00
412.68000,-1224.94,3.23,0.00,0.00
412.70000,-1259.41,3.24,0.00,0.00
412.72000,-1296.02,3.26,0.00,0.00
412.74000,-1334.96,3.27,0.00,0.00
412.76000,-1376.46,3.29,0.00,0.00
412.78000,-1420.80,3.30,0.00,0.00
412.80000,-1468.26,3.32,0.00,0.00
412.82000,-1519.19,3.34,0.00,0.00
412.84000,-1573.98,3.36,0.00,0.00
412.86000,-1633.11,3.39,0.00,0.00
412.88000,-1697.09,3.42,0.00,0.00
412.88200,-1703.78,3.42,0.00,0.00
412.88400,-1710.52,3.42,0.00,0.00
412.88600,-1717.32,3.43,0.00,0.00
412.88800,-1724.18,3.43,0.00,0.00
412.89000,-1731.09,3.43,0.00,0.00
412.89200,-1738.07,3.44,0.00,0.00
412.89400,-1745.10,3.44,0.00,0.00
412.89600,-1752.19,3.44,0.00,0.00
412.89800,-1759.34,3.45,0.00,0.00
412.90000,-1766.56,3.45,0.00,0.00
412.90200,-1773.83,3.45,0.00,0.00
412.90400,-1781.17,3.46,0.00,0.00
412.90600,-1788.57,3.46,0.00,0.00
412.90800,-1796.04,3.46,0.00,0.00
412.91000,-1803.57,3.47,0.00,0.00
412.91200,-1811.17,3.47,0.00,0.00
412.91400,-1818.84,3.47,0.00,0.00
412.91600,-1826.57,3.48,0.00,0.00
412.91800,-1834.37,3.48,0.00,0.00
412.92000,-1842.25,3.49,0.00,0.00
412.92200,-1850.19,3.49,0.00,0.00
412.92400,-1858.21,3.49,0.00,0.00
412.92600,-1866.29,3.50,0.00,0.00
412.92800,-1874.46,3.50,0.00,0.00
412.93000,-1882.69,3.51,0.00,0.00
412.93200,-1891.01,3.51,0.00,0.00
412.93400,-1899.40,3.51,0.00,0.00
412.93600,-1907.86,3.52,0.00,0.00
412.93800,-1916.41,3.52,0.00,0.00
412.94000,-1925.04,3.53,0.00,0.00
412.94200,-1933.74,3.53,0.00,0.00
412.94400,-1942.54,3.54,0.00,0.00
412.94600,-1951.41,3.54,0.00,0.00
412.94800,-1960.37,3.55,0.00,0.00
412.95000,-1969.41,3.55,0.00,0.00
412.95200,-1978.55,3.56,0.00,0.00
412.95400,-1987.77,3.56,0.00,0.00
412.95600,-1997.08,3.56,0.00,0.00
412.95800,-2006.48,3.57,0.00,0.00
412.96000,-2015.97,3.57,0.00,0.00
412.96200,-2025.56,3.58,0.00,0.00
412.96400,-2035.25,3.58,0.00,0.00
412.96600,-2045.03,3.59,0.00,0.00
412.96800,-2054.91,3.60,0.00,0.00
412.97000,-2064.88,3.60,0.00,0.00
412.97200,-2074.96,3.61,0.00,0.00
412.97400,-2085.15,3.61,0.00,0.00
412.97600,-2095.43,3.62,0.00,0.00
412.97800,-2105.83,3.62,0.00,0.00
412.98000,-2116.33,3.63,0.00,0.00
412.98200,-2126.94,3.63,0.00,0.00
412.98400,-2137.66,3.64,0.00,0.00
412.98600,-2148.49,3.65,0.00,0.00
412.98800,-2159.44,3.65,0.00,0.00
412.99000,-2170.50,3.66,0.00,0.00
412.99200,-2181.68,3.67,0.00,0.00
412.99400,-2192.99,3.67,0.00,0.00
412.99600,-2204.41,3.68,0.00,0.00
412.99800,-2215.96,3.68,0.00,0.00
413.00000,-2227.64,3.69,0.00,0.00
413.00200,-2239.44,3.70,0.00,0.00
413.00400,-2251.37,3.70,0.00,0.00
413.00600,-2263.44,3.71,0.00,0.00
413.00800,-2275.64,3.72,0.00,0.00
413.01000,-2287.98,3.73,0.00,0.00
413.01200,-2300.45,3.73,0.00,0.00
413.01400,-2313.07,3.74,0.00,0.00
413.01600,-2325.83,3.75,0.00,0.00
413.01800,-2338.74,3.76,0.00,0.00
413.02000,-2351.80,3.76,0.00,0.00
413.02200,-2365.01,3.77,0.00,0.00
413.02400,-2378.38,3.78,0.00,0.00
413.02600,-2391.90,3.79,0.00,0.00
413.02800,-2405.58,3.80,0.00,0.00
413.03000,-2419.42,3.80,0.00,0.00
413.03200,-2433.43,3.81,0.00,0.00
413.03400,-2447.61,3.82,0.00,0.00
413.03600,-2461.96,3.83,0.00,0.00
413.03800,-2476.49,3.84,0.00,0.00
413.04000,-2491.19,3.85,0.00,0.00
413.04200,-2506.08,3.86,0.00,0.00
413.04400,-2521.15,3.87,0.00,0.00
413.04600,-2536.40,3.88,0.00,0.00
413.04800,-2551.85,3.89,0.00,0.00
413.05000,-2567.50,3.90,0.00,0.00
413.05200,-2583.34,3.91,0.00,0.00
413.05400,-2599.39,3.92,0.00,0.00
413.05600,-2615.64,3.93,0.00,0.00
413.05800,-2632.11,3.94,0.00,0.00
413.06000,-2648.79,3.95,0.00,0.00
413.06200,-2665.69,3.96,0.00,0.00
413.06400,-2682.81,3.97,0.00,0.00
413.06600,-2700.16,3.98,0.00,0.00
413.06800,-2717.75,3.99,0.00,0.00
413.07000,-2735.57,4.00,0.00,0.00
413.07200,-2753.63,4.02,0.00,0.00
413.07400,-2771.95,4.03,0.00,0.00
413.07600,-2790.51,4.04,0.00,0.00
413.07800,-2809.33,4.05,0.00,0.00
413.08000,-2828.41,4.07,0.00,0.00
413.08200,-2847.77,4.08,0.00,0.00
413.08400,-2867.40,4.09,0.00,0.00
413.08600,-2887.30,4.11,0.00,0.00
413.08800,-2907.50,4.12,0.00,0.00
413.09000,-2927.98,4.13,0.00,0.00
413.09200,-2948.77,4.15,0.00,0.00
413.09400,-2969.86,4.16,0.00,0.00
413.09600,-2991.26,4.18,0.00,0.00
413.09800,-3012.98,4.19,0.00,0.00
413.10000,-3035.03,4.21,0.00,0.00
413.10200,-3057.42,4.22,0.00,0.00
413.10400,-3080.14,4.24,0.00,0.00
413.10600,-3103.21,4.25,0.00,0.00
413.10800,-3126.65,4.27,0.00,0.00
413.11000,-3150.44,4.29,0.00,0.00
413.11200,-3174.61,4.31,0.00,0.00
413.11400,-3199.17,4.32,0.00,0.00
413.11600,-3224.12,4.34,0.00,0.00
413.11800,-3249.47,4.36,0.00,0.00
413.12000,-3275.23,4.38,0.00,0.00
413.12200,-3301.41,4.40,0.00,0.00
413.12400,-3328.03,4.42,0.00,0.00
413.12600,-3355.09,4.44,0.00,0.00
413.12800,-3382.61,4.46,0.00,0.00
413.13000,-3410.59,4.48,0.00,0.00
413.13200,-3439.05,4.50,0.00,0.00
413.13400,-3467.99,4.52,0.00,0.00
413.13600,-3497.45,4.54,0.00,0.00
413.13800,-3527.42,4.56,0.00,0.00
413.14000,-3557.91,4.59,0.00,0.00
413.14200,-3588.96,4.61,0.00,0.00
413.14400,-3620.56,4.63,0.00,0.00
413.14600,-3652.74,4.66,0.00,0.00
413.14800,-3685.50,4.68,0.00,0.00
413.15000,-3718.88,4.71,0.00,0.00
413.15200,-3752.87,4.74,0.00,0.00
413.15400,-3787.51,4.76,0.00,0.00
413.15600,-3822.81,4.79,0.00,0.00
413.15800,-3858.79,4.82,0.00,0.00
413.16000,-3895.46,4.85,0.00,0.00
413.16200,-3932.85,4.88,0.00,0.00
413.16400,-3970.99,4.91,0.00,0.00
413.16600,-4009.88,4.94,0.00,0.00
413.16800,-4049.56,4.97,0.00,0.00
413.17000,-4090.05,5.00,0.00,0.00
413.17200,-4131.38,5.03,0.00,0.00
413.17400,-4173.56,5.07,0.00,0.00
413.17600,-4216.64,5.10,0.00,0.00
413.17800,-4260.63,5.14,0.00,0.00
413.18000,-4305.56,5.17,0.00,0.00
413.18200,-4351.47,5.21,0.00,0.00
413.18400,-4398.39,5.25,0.00,0.00
413.18600,-4446.35,5.29,0.00,0.00
413.18800,-4495.39,5.33,0.00,0.00
413.19000,-4545.54,5.37,0.00,0.00
413.19200,-4596.85,5.41,0.00,0.00
413.19400,-4649.35,5.46,0.00,0.00
413.19600,-4703.08,5.50,0.00,0.00
413.19800,-4758.09,5.55,0.00,0.00
413.20000,-4814.43,5.60,0.00,0.00
413.20200,-4872.14,5.65,0.00,0.00
413.20400,-4931.27,5.70,0.00,0.00
413.20600,-4991.88,5.75,0.00,0.00
413.20800,-5054.03,5.80,0.00,0.00
413.21000,-5117.77,5.86,0.00,0.00
413.21200,-5183.16,5.91,0.00,0.00
413.21400,-5250.27,5.97,0.00,0.00
413.21600,-5319.17,6.03,0.00,0.00
413.21800,-5389.94,6.09,0.00,0.00
413.22000,-5462.64,6.15,0.00,0.00
413.22200,-5537.36,6.22,0.00,0.00
413.22400,-5614.18,6.29,0.00,0.00
413.22600,-5693.20,6.36,0.00,0.00
413.22800,-5774.50,6.43,0.00,0.00
413.23000,-5858.20,6.50,0.00,0.00
413.23200,-5944.39,6.58,0.00,0.00
413.23400,-6033.20,6.66,0.00,0.00
413.23600,-6124.73,6.74,0.00,0.00
413.23800,-6219.13,6.82,0.00,0.00
413.24000,-6316.52,6.91,0.00,0.00
413.24200,-6417.04,7.00,0.00,0.00
413.24400,-6520.87,7.10,0.00,0.00
413.24600,-6628.15,7.19,0.00,0.00
413.24800,-6739.07,7.30,0.00,0.00
413.25000,-6853.81,7.40,0.00,0.00
413.25200,-6972.57,7.51,0.00,0.00
413.25400,-7095.57,7.62,0.00,0.00
413.25600,-7223.05,7.74,0.00,0.00
413.25800,-7355.24,7.86,0.00,0.00
413.26000,-7492.42,7.99,0.00,0.00
413.26200,-7634.87,8.12,0.00,0.00
413.26400,-7782.90,8.26,0.00,0.00
413.26600,-7936.85,8.40,0.00,0.00
413.26800,-8097.08,8.55,0.00,0.00
413.27000,-8263.98,8.71,0.00,0.00
413.27200,-8437.99,8.87,0.00,0.00
413.27400,-8619.55,9.04,0.00,0.00
413.27600,-8809.17,9.22,0.00,0.00
413.27800,-9007.41,9.41,0.00,0.00
413.28000,-9214.87,9.61,0.00,0.00
413.28200,-9432.19,9.81,0.00,0.00
413.28400,-9660.11,10.03,0.00,0.00
413.28600,-9899.42,10.26,0.00,0.00
413.28800,-10150.99,10.50,0.00,0.00
413.29000,-10415.79,10.75,0.00,0.00
413.29200,-10694.89,11.02,0.00,0.00
413.29400,-10989.49,11.31,0.00,0.00
413.29600,-11300.90,11.61,0.00,0.00
413.29800,-11630.62,11.93,0.00,0.00
413.30000,-11980.31,12.26,0.00,0.00
413.30200,-12351.83,12.63,0.00,0.00
413.30400,-12747.31,13.01,0.00,0.00
413.30600,-13169.12,13.42,0.00,0.00
413.30800,-13619.99,13.86,0.00,0.00
413.31000,-14103.04,14.33,0.00,0.00
413.31200,-14621.83,14.84,0.00,0.00
413.31400,-15180.48,15.39,0.00,0.00
413.31600,-15783.78,15.98,0.00,0.00
413.31800,-16437.30,16.62,0.00,0.00
413.32000,-17147.57,17.32,0.00,0.00
413.32200,-17922.34,18.09,0.00,0.00
413.32400,-18770.79,18.92,0.00,0.00
413.32600,-19703.97,19.85,0.00,0.00
413.32800,-20735.24,20.87,0.00,0.00
413.33000,-21880.93,22.00,0.00,0.00
413.33200,-23161.18,23.27,0.00,0.00
413.33400,-24601.18,24.70,0.00,0.00
413.33600,-26232.84,26.32,0.00,0.00
413.33800,-28097.14,28.17,0.00,0.00
413.34000,-30247.64,30.31,0.00,0.00
413.34200,-32755.75,32.81,0.00,0.00
413.34400,-35718.74,35.76,0.00,0.00
413.34600,-39272.72,39.30,0.00,0.00
413.34800,-43614.07,43.63,0.00,0.00
413.35000,-49037.05,49.04,0.00,0.00
413.35200,-56003.43,56.00,0.00,0.00
413.35400,-65281.38,65.27,0.00,0.00
413.35600,-78250.30,78.22,0.00,0.00
413.35800,-97659.61,97.62,0.00,0.00
413.36000,-129891.49,129.84,0.00,0.00
413.36200,-193920.11,193.86,0.00,0.00
413.36400,-382594.54,382.53,0.00,0.00
413.36600,-14358807.48,14359.08,0.00,0.00
413.36800,403957.77,404.06,0.00,0.00
413.37000,199135.05,199.25,0.00,0.00
413.37200,132117.99,132.24,0.00,0.00
413.37400,98840.32,98.97,0.00,0.00
413.37600,78946.97,79.09,0.00,0.00
413.37800,65715.12,65.87,0.00,0.00
413.38000,56278.64,56.44,0.00,0.00
413.38200,49209.37,49.39,0.00,0.00
413.38400,43715.84,43.90,0.00,0.00
413.38600,39324.04,39.52,0.00,0.00
413.38800,35732.73,35.94,0.00,0.00
413.39000,32741.34,32.96,0.00,0.00
413.39200,30211.13,30.44,0.00,0.00
413.39400,28043.09,28.29,0.00,0.00
413.39600,26164.65,26.42,0.00,0.00
413.39800,24521.42,24.79,0.00,0.00
413.40000,23071.81,23.35,0.00,0.00
413.40200,21783.52,22.07,0.00,0.00
413.40400,20631.04,20.93,0.00,0.00
413.40600,19593.96,19.90,0.00,0.00
413.40800,18655.77,18.98,0.00,0.00
413.41000,17802.99,18.13,0.00,0.00
413.41200,17024.44,17.37,0.00,0.00
413.41400,16310.85,16.66,0.00,0.00
413.41600,15654.41,16.02,0.00,0.00
413.41800,15048.51,15.42,0.00,0.00
413.42000,14487.54,14.87,0.00,0.00
413.42200,13966.68,14.36,0.00,0.00
413.42400,13481.77,13.89,0.00,0.00
413.42600,13029.22,13.45,0.00,0.00
413.42800,12605.90,13.04,0.00,0.00
413.43000,12209.05,12.65,0.00,0.00
413.43200,11836.27,12.29,0.00,0.00
413.43400,11485.44,11.95,0.00,0.00
413.43600,11154.67,11.63,0.00,0.00
413.43800,10842.29,11.33,0.00,0.00
413.44000,10546.81,11.04,0.00,0.00
413.44200,10266.89,10.77,0.00,0.00
413.44400,10001.34,10.52,0.00,0.00
413.44600,9749.07,10.27,0.00,0.00
413.44800,9509.11,10.05,0.00,0.00
413.45000,9280.59,9.83,0.00,0.00
413.45200,9062.71,9.62,0.00,0.00
413.45400,8854.73,9.42,0.00,0.00
413.45600,8656.00,9.23,0.00,0.00
413.45800,8465.92,9.05,0.00,0.00
413.46000,8283.93,8.88,0.00,0.00
413.46200,8109.53,8.72,0.00,0.00
413.46400,7942.25,8.56,0.00,0.00
413.46600,7781.66,8.41,0.00,0.00
413.46800,7627.38,8.27,0.00,0.00
413.47000,7479.03,8.13,0.00,0.00
413.47200,7336.28,8.00,0.00,0.00
413.47400,7198.82,7.87,0.00,0.00
413.47600,7066.37,7.75,0.00,0.00
413.47800,6938.64,7.63,0.00,0.00
413.48000,6815.40,7.51,0.00,0.00
413.48200,6696.41,7.41,0.00,0.00
413.48400,6581.45,7.30,0.00,0.00
413.48600,6470.33,7.20,0.00,0.00
413.48800,6362.86,7.10,0.00,0.00
413.49000,6258.85,7.01,0.00,0.00
413.49200,6158.14,6.92,0.00,0.00
413.49400,6060.58,6.83,0.00,0.00
413.49600,5966.03,6.74,0.00,0.00
413.49800,5874.34,6.66,0.00,0.00
413.50000,5785.39,6.58,0.00,0.00
413.50200,5699.06,6.50,0.00,0.00
413.50400,5615.23,6.43,0.00,0.00
413.50600,5533.79,6.36,0.00,0.00
413.50800,5454.65,6.29,0.00,0.00
413.51000,5377.71,6.22,0.00,0.00
413.51200,5302.88,6.15,0.00,0.00
413.51400,5230.07,6.09,0.00,0.00
413.51600,5159.20,6.03,0.00,0.00
413.51800,5090.20,5.97,0.00,0.00
413.52000,5022.99,5.91,0.00,0.00
413.52200,4957.51,5.85,0.00,0.00
413.52400,4893.68,5.80,0.00,0.00
413.52600,4831.45,5.74,0.00,0.00
413.52800,4770.76,5.69,0.00,0.00
413.53000,4711.54,5.64,0.00,0.00
413.53200,4653.76,5.59,0.00,0.00
413.53400,4597.35,5.55,0.00,0.00
413.53600,4542.26,5.50,0.00,0.00
413.53800,4488.46,5.45,0.00,0.00
413.54000,4435.90,5.41,0.00,0.00
413.54200,4384.53,5.37,0.00,0.00
413.54400,4334.31,5.33,0.00,0.00
413.54600,4285.21,5.28,0.00,0.00
413.54800,4237.19,5.24,0.00,0.00
413.55000,4190.22,5.21,0.00,0.00
413.55200,4144.25,5.17,0.00,0.00
413.55400,4099.27,5.13,0.00,0.00
413.55600,4055.23,5.10,0.00,0.00
413.55800,4012.10,5.06,0.00,0.00
413.56000,3969.87,5.03,0.00,0.00
413.56200,3928.50,4.99,0.00,0.00
413.56400,3887.96,4.96,0.00,0.00
413.56600,3848.24,4.93,0.00,0.00
413.56800,3809.30,4.90,0.00,0.00
413.57000,3771.13,4.87,0.00,0.00
413.57200,3733.69,4.84,0.00,0.00
413.57400,3696.98,4.81,0.00,0.00
413.57600,3660.97,4.78,0.00,0.00
413.57800,3625.63,4.75,0.00,0.00
413.58000,3590.96,4.72,0.00,0.00
413.58200,3556.93,4.70,0.00,0.00
413.58400,3523.52,4.67,0.00,0.00
413.58600,3490.72,4.65,0.00,0.00
413.58800,3458.51,4.62,0.00,0.00
413.59000,3426.88,4.60,0.00,0.00
413.59200,3395.81,4.57,0.00,0.00
413.59400,3365.28,4.55,0.00,0.00
413.59600,3335.28,4.53,0.00,0.00
413.59800,3305.80,4.51,0.00,0.00
413.60000,3276.82,4.48,0.00,0.00
413.60200,3248.34,4.46,0.00,0.00
413.60400,3220.33,4.44,0.00,0.00
413.60600,3192.79,4.42,0.00,0.00
413.60800,3165.71,4.40,0.00,0.00
413.61000,3139.07,4.38,0.00,0.00
413.61200,3112.86,4.36,0.00,0.00
413.61400,3087.07,4.34,0.00,0.00
413.61600,3061.70,4.32,0.00,0.00
413.61800,3036.73,4.31,0.00,0.00
413.62000,3012.15,4.29,0.00,0.00
413.62200,2987.96,4.27,0.00,0.00
413.62400,2964.14,4.25,0.00,0.00
413.62600,2940.69,4.24,0.00,0.00
413.62800,2917.60,4.22,0.00,0.00
413.63000,2894.86,4.20,0.00,0.00
413.63200,2872.46,4.19,0.00,0.00
413.63400,2850.39,4.17,0.00,0.00
413.63600,2828.65,4.16,0.00,0.00
413.63800,2807.23,4.14,0.00,0.00
413.64000,2786.12,4.13,0.00,0.00
413.64200,2765.32,4.11,0.00,0.00
413.64400,2744.82,4.10,0.00,0.00
413.64600,2724.61,4.08,0.00,0.00
413.64800,2704.68,4.07,0.00,0.00
413.65000,2685.04,4.06,0.00,0.00
413.65200,2665.67,4.04,0.00,0.00
413.65400,2646.57,4.03,0.00,0.00
413.65600,2627.74,4.02,0.00,0.00
413.65800,2609.16,4.01,0.00,0.00
413.66000,2590.84,3.99,0.00,0.00
413.66200,2572.76,3.98,0.00,0.00
413.66400,2554.92,3.97,0.00,0.00
413.66600,2537.33,3.96,0.00,0.00
413.66800,2519.96,3.95,0.00,0.00
413.67000,2502.83,3.93,0.00,0.00
413.67200,2485.91,3.92,0.00,0.00
413.67400,2469.22,3.91,0.00,0.00
413.67600,2452.75,3.90,0.00,0.00
413.67800,2436.48,3.89,0.00,0.00
413.68000,2420.42,3.88,0.00,0.00
413.68200,2404.57,3.87,0.00,0.00
413.68400,2388.91,3.86,0.00,0.00
413.68600,2373.45,3.85,0.00,0.00
413.68800,2358.18,3.84,0.00,0.00
413.69000,2343.10,3.83,0.00,0.00
413.69200,2328.21,3.82,0.00,0.00
413.69400,2313.49,3.81,0.00,0.00
413.69600,2298.96,3.80,0.00,0.00
413.69800,2284.60,3.79,0.00,0.00
413.70000,2270.41,3.78,0.00,0.00
413.70200,2256.39,3.77,0.00,0.00
413.70400,2242.54,3.77,0.00,0.00
413.70600,2228.85,3.76,0.00,0.00
413.70800,2215.32,3.75,0.00,0.00
413.71000,2201.94,3.74,0.00,0.00
413.71200,2188.73,3.73,0.00,0.00
413.71400,2175.66,3.72,0.00,0.00
413.71600,2162.74,3.72,0.00,0.00
413.71800,2149.97,3.71,0.00,0.00
413.72000,2137.34,3.70,0.00,0.00
413.72200,2124.86,3.69,0.00,0.00
413.72400,2112.51,3.69,0.00,0.00
413.72600,2100.31,3.68,0.00,0.00
413.72800,2088.23,3.67,0.00,0.00
413.73000,2076.29,3.66,0.00,0.00
413.73200,2064.48,3.66,0.00,0.00
413.73400,2052.80,3.65,0.00,0.00
413.73600,2041.24,3.64,0.00,0.00
413.73800,2029.81,3.64,0.00,0.00
413.74000,2018.50,3.63,0.00,0.00
413.74200,2007.31,3.62,0.00,0.00
413.74400,1996.24,3.62,0.00,0.00
413.74600,1985.29,3.61,0.00,0.00
413.74800,1974.45,3.60,0.00,0.00
413.75000,1963.72,3.60,0.00,0.00
413.75200,1953.11,3.59,0.00,0.00
413.75400,1942.60,3.59,0.00,0.00
413.75600,1932.20,3.58,0.00,0.00
413.75800,1921.91,3.57,0.00,0.00
413.76000,1911.72,3.57,0.00,0.00
413.76200,1901.64,3.56,0.00,0.00
413.76400,1891.65,3.56,0.00,0.00
413.76600,1881.77,3.55,0.00,0.00
413.76800,1871.98,3.55,0.00,0.00
413.77000,1862.29,3.54,0.00,0.00
413.77200,1852.70,3.54,0.00,0.00
413.77400,1843.20,3.53,0.00,0.00
413.77600,1833.79,3.52,0.00,0.00
413.77800,1824.48,3.52,0.00,0.00
413.78000,1815.25,3.51,0.00,0.00
413.78200,1806.11,3.51,0.00,0.00
413.78400,1797.07,3.50,0.00,0.00
413.78600,1788.10,3.50,0.00,0.00
413.78800,1779.22,3.49,0.00,0.00
413.79000,1770.43,3.49,0.00,0.00
413.79200,1761.71,3.48,0.00,0.00
413.79400,1753.08,3.48,0.00,0.00
413.79600,1744.53,3.48,0.00,0.00
413.79800,1736.06,3.47,0.00,0.00
413.80000,1727.67,3.47,0.00,0.00
413.80200,1719.35,3.46,0.00,0.00
413.80400,1711.11,3.46,0.00,0.00
413.80600,1702.94,3.45,0.00,0.00
413.80800,1694.85,3.45,0.00,0.00
413.81000,1686.83,3.44,0.00,0.00
413.81200,1678.88,3.44,0.00,0.00
413.81400,1671.01,3.44,0.00,0.00
413.81600,1663.20,3.43,0.00,0.00
413.81800,1655.46,3.43,0.00,0.00
413.82000,1647.79,3.42,0.00,0.00
413.82200,1640.19,3.42,0.00,0.00
413.82400,1632.65,3.42,0.00,0.00
413.82600,1625.18,3.41,0.00,0.00
413.82800,1617.78,3.41,0.00,0.00
413.83000,1610.44,3.41,0.00,0.00
413.83200,1603.16,3.40,0.00,0.00
413.83400,1595.94,3.40,0.00,0.00
413.83600,1588.78,3.39,0.00,0.00
413.83800,1581.69,3.39,0.00,0.00
413.84000,1574.65,3.39,0.00,0.00
413.84200,1567.68,3.38,0.00,0.00
413.84400,1560.76,3.38,0.00,0.00
413.84600,1553.90,3.38,0.00,0.00
413.84800,1547.10,3.37,0.00,0.00
413.85000,1540.35,3.37,0.00,0.00
413.85200,1533.66,3.37,0.00,0.00
413.85400,1527.02,3.36,0.00,0.00
413.85600,1520.44,3.36,0.00,0.00
413.85800,1513.91,3.36,0.00,0.00
413.86000,1507.43,3.35,0.00,0.00
413.86200,1501.01,3.35,0.00,0.00
413.86400,1494.63,3.35,0.00,0.00
413.86600,1488.31,3.34,0.00,0.00
413.86800,1482.04,3.34,0.00,0.00
413.88800,1421.96,3.31,0.00,0.00
413.90800,1366.32,3.29,0.00,0.00
413.92800,1314.63,3.26,0.00,0.00
413.94800,1266.48,3.24,0.00,0.00
413.96800,1221.53,3.22,0.00,0.00
413.98800,1179.47,3.20,0.00,0.00
414.00800,1140.02,3.19,0.00,0.00
414.02800,1102.95,3.17,0.00,0.00
414.04800,1068.06,3.16,0.00,0.00
414.06800,1035.14,3.14,0.00,0.00
414.08800,1004.05,3.13,0.00,0.00
414.10800,974.62,3.12,0.00,0.00
414.12800,946.74,3.11,0.00,0.00
414.14800,920.28,3.10,0.00,0.00
414.16800,895.14,3.09,0.00,0.00
414.18800,871.22,3.08,0.00,0.00
414.20800,848.43,3.08,0.00,0.00
414.22800,826.69,3.07,0.00,0.00
414.24800,805.93,3.06,0.00,0.00
414.26800,786.10,3.05,0.00,0.00
414.28800,767.12,3.05,0.00,0.00
414.30800,748.94,3.04,0.00,0.00
414.32800,731.52,3.03,0.00,0.00
414.34800,714.80,3.03,0.00,0.00
414.36800,698.75,3.02,0.00,0.00
414.38800,683.32,3.02,0.00,0.00
414.40800,668.48,3.01,0.00,0.00
414.42800,654.20,3.01,0.00,0.00
414.44800,640.44,3.00,0.00,0.00
414.46800,627.18,3.00,0.00,0.00
414.48800,614.39,3.00,0.00,0.00
414.50800,602.04,2.99,0.00,0.00
414.52800,590.12,2.99,0.00,0.00
414.54800,578.60,2.98,0.00,0.00
414.56800,567.45,2.98,0.00,0.00
414.58800,556.68,2.98,0.00,0.00
414.60800,546.24,2.97,0.00,0.00
414.62800,536.14,2.97,0.00,0.00
414.64800,526.34,2.97,0.00,0.00
414.66800,516.85,2.96,0.00,0.00
414.68800,507.64,2.96,0.00,0.00
414.70800,498.70,2.96,0.00,0.00
414.72800,490.02,2.96,0.00,0.00
414.74800,481.59,2.95,0.00,0.00
414.76800,473.40,2.95,0.00,0.00
414.78800,465.44,2.95,0.00,0.00
414.80800,457.70,2.94,0.00,0.00
414.82800,450.17,2.94,0.00,0.00
414.84800,442.83,2.94,0.00,0.00
414.86800,435.69,2.94,0.00,0.00
414.88800,428.74,2.93,0.00,0.00
414.90800,421.97,2.93,0.00,0.00
414.92800,415.36,2.93,0.00,0.00
414.94800,408.92,2.93,0.00,0.00
414.96800,402.64,2.93,0.00,0.00
414.98800,396.52,2.92,0.00,0.00
415.00800,390.54,2.92,0.00,0.00
415.02800,384.70,2.92,0.00,0.00
415.04800,379.00,2.92,0.00,0.00
415.06800,373.43,2.92,0.00,0.00
415.08800,367.99,2.91,0.00,0.00
415.10800,362.67,2.91,0.00,0.00
415.12800,357.47,2.91,0.00,0.00
415.14800,352.39,2.91,0.00,0.00
415.16800,347.42,2.91,0.00,0.00
415.18800,342.55,2.90,0.00,0.00
415.20800,337.79,2.90,0.00,0.00
415.22800,333.13,2.90,0.00,0.00
415.24800,328.57,2.90,0.00,0.00
415.26800,324.10,2.90,0.00,0.00
415.28800,319.72,2.89,0.00,0.00
415.30800,315.43,2.89,0.00,0.00
415.32800,311.23,2.89,0.00,0.00
415.34800,307.11,2.89,0.00,0.00
415.36800,303.07,2.89,0.00,0.00
415.38800,299.11,2.89,0.00,0.00
415.40800,295.22,2.88,0.00,0.00
415.42800,291.41,2.88,0.00,0.00
415.44800,287.67,2.88,0.00,0.00
415.46800,284.00,2.88,0.00,0.00
415.48800,280.40,2.88,0.00,0.00
415.50800,276.87,2.88,0.00,0.00
415.52800,273.39,2.87,0.00,0.00
415.54800,269.98,2.87,0.00,0.00
415.56800,266.63,2.87,0.00,0.00
415.58800,263.34,2.87,0.00,0.00
415.60800,260.11,2.87,0.00,0.00
415.62800,256.93,2.87,0.00,0.00
415.64800,253.81,2.87,0.00,0.00
415.66800,250.74,2.86,0.00,0.00
415.68800,247.72,2.86,0.00,0.00
415.70800,244.75,2.86,0.00,0.00
415.72800,241.83,2.86,0.00,0.00
415.74800,238.96,2.86,0.00,0.00
415.76800,236.13,2.86,0.00,0.00
415.78800,233.35,2.86,0.00,0.00
415.80800,230.62,2.85,0.00,0.00
415.82800,227.92,2.85,0.00,0.00
415.84800,225.27,2.85,0.00,0.00
415.86800,222.66,2.85,0.00,0.00
415.88800,220.09,2.85,0.00,0.00
415.90800,217.56,2.85,0.00,0.00
415.92800,215.07,2.85,0.00,0.00
415.94800,212.62,2.84,0.00,0.00
415.96800,210.20,2.84,0.00,0.00
415.98800,207.82,2.84,0.00,0.00
416.00800,205.47,2.84,0.00,0.00
416.02800,203.15,2.84,0.00,0.00
416.04800,200.87,2.84,0.00,0.00
416.06800,198.62,2.84,0.00,0.00
416.08800,196.41,2.83,0.00,0.00
416.10800,194.22,2.83,0.00,0.00
416.12800,192.07,2.83,0.00,0.00
416.14800,189.94,2.83,0.00,0.00
416.16800,187.85,2.83,0.00,0.00
