Li1,2s1/2,,,
Wavelength,alpha_0,     Uncertainty,alpha_2,     Uncertainty
1937.69400,186.10,0.19,0.00,0.00
1937.71400,186.10,0.19,0.00,0.00
1937.73400,186.10,0.19,0.00,0.00
1937.75400,186.10,0.19,0.00,0.00
1937.77400,186.10,0.19,0.00,0.00
1937.79400,186.10,0.19,0.00,0.00
1937.81400,186.10,0.19,0.00,0.00
1937.83400,186.10,0.19,0.00,0.00
1937.85400,186.10,0.19,0.00,0.00
1937.87400,186.10,0.19,0.00,0.00
1937.89400,186.10,0.19,0.00,0.00
1937.91400,186.10,0.19,0.00,0.00
1937.93400,186.10,0.19,0.00,0.00
1937.95400,186.10,0.19,0.00,0.00
1937.97400,186.10,0.19,0.00,0.00
1937.99400,186.10,0.19,0.00,0.00
1938.01400,186.10,0.19,0.00,0.00
1938.03400,186.09,0.19,0.00,0.00
1938.05400,186.09,0.19,0.00,0.00
1938.07400,186.09,0.19,0.00,0.00
1938.09400,186.09,0.19,0.00,0.00
1938.11400,186.09,0.19,0.00,0.00
1938.13400,186.09,0.19,0.00,0.00
1938.15400,186.09,0.19,0.00,0.00
1938.17400,186.09,0.19,0.00,0.00
1938.19400,186.09,0.19,0.00,0.00
1938.21400,186.09,0.19,0.00,0.00
1938.23400,186.09,0.19,0.00,0.00
1938.25400,186.09,0.19,0.00,0.00
1938.27400,186.09,0.19,0.00,0.00
1938.29400,186.09,0.19,0.00,0.00
1938.31400,186.09,0.19,0.00,0.00
1938.33400,186.09,0.19,0.00,0.00
1938.35400,186.09,0.19,0.00,0.00
1938.37400,186.09,0.19,0.00,0.00
1938.39400,186.09,0.19,0.00,0.00
1938.41400,186.08,0.19,0.00,0.00
1938.43400,186.08,0.19,0.00,0.00
1938.45400,186.08,0.19,0.00,0.00
1938.47400,186.08,0.19,0.00,0.00
1938.49400,186.08,0.19,0.00,0.00
1938.51400,186.08,0.19,0.00,0.00
1938.53400,186.08,0.19,0.00,0.00
1938.55400,186.08,0.19,0.00,0.00
1938.57400,186.08,0.19,0.00,0.00
1938.59400,186.08,0.19,0.00,0.00
1938.61400,186.08,0.19,0.00,0.00
1938.63400,186.08,0.19,0.00,0.00
1938.65400,186.08,0.19,0.00,0.00
1938.67400,186.08,0.19,0.00,0.00
1938.69400,186.08,0.19,0.00,0.00
1938.71400,186.08,0.19,0.00,0.00
1938.73400,186.08,0.19,0.00,0.00
1938.75400,186.08,0.19,0.00,0.00
1938.77400,186.08,0.19,0.00,0.00
1938.79400,186.08,0.19,0.00,0.00
1938.81400,186.07,0.19,0.00,0.00
1938.83400,186.07,0.19,0.00,0.00
1938.85400,186.07,0.19,0.00,0.00
1938.87400,186.07,0.19,0.00,0.00
1938.89400,186.07,0.19,0.00,0.00
1938.91400,186.07,0.19,0.00,0.00
1938.93400,186.07,0.19,0.00,0.00
1938.95400,186.07,0.19,0.00,0.00
1938.97400,186.07,0.19,0.00,0.00
1938.99400,186.07,0.19,0.00,0.00
1939.01400,186.07,0.19,0.00,0.00
1939.03400,186.07,0.19,0.00,0.00
1939.05400,186.07,0.19,0.00,0.00
1939.07400,186.07,0.19,0.00,0.00
1939.09400,186.07,0.19,0.00,0.00
1939.11400,186.07,0.19,0.00,0.00
1939.13400,186.07,0.19,0.00,0.00
1939.15400,186.07,0.19,0.00,0.00
1939.17400,186.07,0.19,0.00,0.00
1939.19400,186.06,0.19,0.00,0.00
1939.21400,186.06,0.19,0.00,0.00
1939.23400,186.06,0.19,0.00,0.00
1939.25400,186.06,0.19,0.00,0.00
1939.27400,186.06,0.19,0.00,0.00
1939.29400,186.06,0.19,0.00,0.00
1939.31400,186.06,0.19,0.00,0.00
1939.33400,186.06,0.19,0.00,0.00
1939.35400,186.06,0.19,0.00,0.00
1939.37400,186.06,0.19,0.00,0.00
1939.39400,186.06,0.19,0.00,0.00
1939.41400,186.06,0.19,0.00,0.00
1939.43400,186.06,0.19,0.00,0.00
1939.45400,186.06,0.19,0.00,0.00
1939.47400,186.06,0.19,0.00,0.00
1939.49400,186.06,0.19,0.00,0.00
1939.51400,186.06,0.19,0.00,0.00
1939.53400,186.06,0.19,0.00,0.00
1939.55400,186.06,0.19,0.00,0.00
1939.57400,186.05,0.19,0.00,0.00
1939.59400,186.05,0.19,0.00,0.00
1939.61400,186.05,0.19,0.00,0.00
1939.63400,186.05,0.19,0.00,0.00
1939.65400,186.05,0.19,0.00,0.00
1939.67400,186.05,0.19,0.00,0.00
1939.69400,186.05,0.19,0.00,0.00
1939.71400,186.05,0.19,0.00,0.00
1939.73400,186.05,0.19,0.00,0.00
1939.75400,186.05,0.19,0.00,0.00
1939.77400,186.05,0.19,0.00,0.00
1939.79400,186.05,0.19,0.00,0.00
1939.81400,186.05,0.19,0.00,0.00
1939.83400,186.05,0.19,0.00,0.00
1939.85400,186.05,0.19,0.00,0.00
1939.87400,186.05,0.19,0.00,0.00
1939.89400,186.05,0.19,0.00,0.00
1939.91400,186.05,0.19,0.00,0.00
1939.93400,186.05,0.19,0.00,0.00
1939.95400,186.05,0.19,0.00,0.00
1939.97400,186.04,0.19,0.00,0.00
1939.99400,186.04,0.19,0.00,0.00
1940.01400,186.04,0.19,0.00,0.00
1940.03400,186.04,0.19,0.00,0.00
1940.05400,186.04,0.19,0.00,0.00
1940.07400,186.04,0.19,0.00,0.00
1940.09400,186.04,0.19,0.00,0.00
1940.11400,186.04,0.19,0.00,0.00
1940.13400,186.04,0.19,0.00,0.00
1940.15400,186.04,0.19,0.00,0.00
1940.17400,186.04,0.19,0.00,0.00
1940.19400,186.04,0.19,0.00,0.00
1940.21400,186.04,0.19,0.00,0.00
1940.23400,186.04,0.19,0.00,0.00
1940.25400,186.04,0.19,0.00,0.00
1940.27400,186.04,0.19,0.00,0.00
1940.29400,186.04,0.19,0.00,0.00
1940.31400,186.04,0.19,0.00,0.00
1940.33400,186.04,0.19,0.00,0.00
1940.35400,186.03,0.19,0.00,0.00
1940.37400,186.03,0.19,0.00,0.00
1940.39400,186.03,0.19,0.00,0.00
1940.41400,186.03,0.19,0.00,0.00
1940.43400,186.03,0.19,0.00,0.00
1940.45400,186.03,0.19,0.00,0.00
1940.47400,186.03,0.19,0.00,0.00
1940.49400,186.03,0.19,0.00,0.00
1940.51400,186.03,0.19,0.00,0.00
1940.53400,186.03,0.19,0.00,0.00
1940.55400,186.03,0.19,0.00,0.00
1940.57400,186.03,0.19,0.00,0.00
1940.59400,186.03,0.19,0.00,0.00
1940.61400,186.03,0.19,0.00,0.00
1940.63400,186.03,0.19,0.00,0.00
1940.65400,186.03,0.19,0.00,0.00
1940.67400,186.03,0.19,0.00,0.00
1940.69400,186.03,0.19,0.00,0.00
1940.71400,186.03,0.19,0.00,0.00
1940.73400,186.02,0.19,0.00,0.00
1940.75400,186.02,0.19,0.00,0.00
1940.77400,186.02,0.19,0.00,0.00
1940.79400,186.02,0.19,0.00,0.00
1940.81400,186.02,0.19,0.00,0.00
1940.83400,186.02,0.19,0.00,0.00
1940.85400,186.02,0.19,0.00,0.00
1940.87400,186.02,0.19,0.00,0.00
1940.89400,186.02,0.19,0.00,0.00
1940.91400,186.02,0.19,0.00,0.00
1940.93400,186.02,0.19,0.00,0.00
1940.95400,186.02,0.19,0.00,0.00
1940.97400,186.02,0.19,0.00,0.00
1940.99400,186.02,0.19,0.00,0.00
1941.01400,186.02,0.19,0.00,0.00
1941.03400,186.02,0.19,0.00,0.00
1941.05400,186.02,0.19,0.00,0.00
1941.07400,186.02,0.19,0.00,0.00
1941.09400,186.02,0.19,0.00,0.00
1941.11400,186.02,0.19,0.00,0.00
1941.13400,186.01,0.19,0.00,0.00
1941.15400,186.01,0.19,0.00,0.00
1941.17400,186.01,0.19,0.00,0.00
1941.19400,186.01,0.19,0.00,0.00
1941.21400,186.01,0.19,0.00,0.00
1941.23400,186.01,0.19,0.00,0.00
1941.25400,186.01,0.19,0.00,0.00
1941.27400,186.01,0.19,0.00,0.00
1941.29400,186.01,0.19,0.00,0.00
1941.31400,186.01,0.19,0.00,0.00
1941.33400,186.01,0.19,0.00,0.00
1941.35400,186.01,0.19,0.00,0.00
1941.37400,186.01,0.19,0.00,0.00
1941.39400,186.01,0.19,0.00,0.00
1941.41400,186.01,0.19,0.00,0.00
1941.43400,186.01,0.19,0.00,0.00
1941.45400,186.01,0.19,0.00,0.00
1941.47400,186.01,0.19,0.00,0.00
1941.49400,186.01,0.19,0.00,0.00
1941.51400,186.00,0.19,0.00,0.00
1941.53400,186.00,0.19,0.00,0.00
1941.55400,186.00,0.19,0.00,0.00
1941.57400,186.00,0.19,0.00,0.00
1941.59400,186.00,0.19,0.00,0.00
1941.61400,186.00,0.19,0.00,0.00
1941.63400,186.00,0.19,0.00,0.00
1941.65400,186.00,0.19,0.00,0.00
1941.67400,186.00,0.19,0.00,0.00
1941.69400,186.00,0.19,0.00,0.00
1941.71400,186.00,0.19,0.00,0.00
1941.73400,186.00,0.19,0.00,0.00
1941.75400,186.00,0.19,0.00,0.00
1941.77400,186.00,0.19,0.00,0.00
1941.79400,186.00,0.19,0.00,0.00
1941.81400,186.00,0.19,0.00,0.00
1941.83400,186.00,0.19,0.00,0.00
1941.85400,186.00,0.19,0.00,0.00
1941.87400,186.00,0.19,0.00,0.00
1941.89400,186.00,0.19,0.00,0.00
1941.91400,185.99,0.19,0.00,0.00
1941.93400,185.99,0.19,0.00,0.00
1941.95400,185.99,0.19,0.00,0.00
1941.97400,185.99,0.19,0.00,0.00
1941.99400,185.99,0.19,0.00,0.00
1942.01400,185.99,0.19,0.00,0.00
1942.03400,185.99,0.19,0.00,0.00
1942.05400,185.99,0.19,0.00,0.00
1942.07400,185.99,0.19,0.00,0.00
1942.09400,185.99,0.19,0.00,0.00
1942.11400,185.99,0.19,0.00,0.00
1942.13400,185.99,0.19,0.00,0.00
1942.15400,185.99,0.19,0.00,0.00
1942.17400,185.99,0.19,0.00,0.00
1942.19400,185.99,0.19,0.00,0.00
1942.21400,185.99,0.19,0.00,0.00
1942.23400,185.99,0.19,0.00,0.00
1942.25400,185.99,0.19,0.00,0.00
1942.27400,185.99,0.19,0.00,0.00
1942.29400,185.98,0.19,0.00,0.00
1942.31400,185.98,0.19,0.00,0.00
1942.33400,185.98,0.19,0.00,0.00
1942.35400,185.98,0.19,0.00,0.00
1942.37400,185.98,0.19,0.00,0.00
1942.39400,185.98,0.19,0.00,0.00
1942.41400,185.98,0.19,0.00,0.00
1942.43400,185.98,0.19,0.00,0.00
1942.45400,185.98,0.19,0.00,0.00
1942.47400,185.98,0.19,0.00,0.00
1942.49400,185.98,0.19,0.00,0.00
1942.51400,185.98,0.19,0.00,0.00
1942.53400,185.98,0.19,0.00,0.00
1942.55400,185.98,0.19,0.00,0.00
1942.57400,185.98,0.19,0.00,0.00
1942.59400,185.98,0.19,0.00,0.00
1942.61400,185.98,0.19,0.00,0.00
1942.63400,185.98,0.19,0.00,0.00
1942.65400,185.98,0.19,0.00,0.00
1942.67400,185.98,0.19,0.00,0.00
1942.69400,185.97,0.19,0.00,0.00
1942.71400,185.97,0.19,0.00,0.00
1942.73400,185.97,0.19,0.00,0.00
1942.75400,185.97,0.19,0.00,0.00
1942.77400,185.97,0.19,0.00,0.00
1942.79400,185.97,0.19,0.00,0.00
1942.81400,185.97,0.19,0.00,0.00
1942.83400,185.97,0.19,0.00,0.00
1942.85400,185.97,0.19,0.00,0.00
1942.87400,185.97,0.19,0.00,0.00
1942.89400,185.97,0.19,0.00,0.00
1942.91400,185.97,0.19,0.00,0.00
1942.93400,185.97,0.19,0.00,0.00
1942.95400,185.97,0.19,0.00,0.00
1942.97400,185.97,0.19,0.00,0.00
1942.99400,185.97,0.19,0.00,0.00
1943.01400,185.97,0.19,0.00,0.00
1943.03400,185.97,0.19,0.00,0.00
1943.05400,185.97,0.19,0.00,0.00
1943.07400,185.96,0.19,0.00,0.00
1943.09400,185.96,0.19,0.00,0.00
1943.11400,185.96,0.19,0.00,0.00
1943.13400,185.96,0.19,0.00,0.00
1943.15400,185.96,0.19,0.00,0.00
1943.17400,185.96,0.19,0.00,0.00
1943.19400,185.96,0.19,0.00,0.00
1943.21400,185.96,0.19,0.00,0.00
1943.23400,185.96,0.19,0.00,0.00
1943.25400,185.96,0.19,0.00,0.00
1943.27400,185.96,0.19,0.00,0.00
1943.29400,185.96,0.19,0.00,0.00
1943.31400,185.96,0.19,0.00,0.00
1943.33400,185.96,0.19,0.00,0.00
1943.35400,185.96,0.19,0.00,0.00
1943.37400,185.96,0.19,0.00,0.00
1943.39400,185.96,0.19,0.00,0.00
1943.41400,185.96,0.19,0.00,0.00
1943.43400,185.96,0.19,0.00,0.00
1943.45400,185.96,0.19,0.00,0.00
1943.47400,185.95,0.19,0.00,0.00
1943.49400,185.95,0.19,0.00,0.00
1943.51400,185.95,0.19,0.00,0.00
1943.53400,185.95,0.19,0.00,0.00
1943.55400,185.95,0.19,0.00,0.00
1943.57400,185.95,0.19,0.00,0.00
1943.59400,185.95,0.19,0.00,0.00
1943.61400,185.95,0.19,0.00,0.00
1943.63400,185.95,0.19,0.00,0.00
1943.65400,185.95,0.19,0.00,0.00
1943.67400,185.95,0.19,0.00,0.00
1943.69400,185.95,0.19,0.00,0.00
1943.71400,185.95,0.19,0.00,0.00
1943.73400,185.95,0.19,0.00,0.00
1943.75400,185.95,0.19,0.00,0.00
1943.77400,185.95,0.19,0.00,0.00
1943.79400,185.95,0.19,0.00,0.00
1943.81400,185.95,0.19,0.00,0.00
1943.83400,185.95,0.19,0.00,0.00
1943.85400,185.94,0.19,0.00,0.00
1943.87400,185.94,0.19,0.00,0.00
1943.89400,185.94,0.19,0.00,0.00
1943.91400,185.94,0.19,0.00,0.00
1943.93400,185.94,0.19,0.00,0.00
1943.95400,185.94,0.19,0.00,0.00
1943.97400,185.94,0.19,0.00,0.00
1943.99400,185.94,0.19,0.00,0.00
1944.01400,185.94,0.19,0.00,0.00
1944.03400,185.94,0.19,0.00,0.00
1944.05400,185.94,0.19,0.00,0.00
1944.07400,185.94,0.19,0.00,0.00
1944.09400,185.94,0.19,0.00,0.00
1944.11400,185.94,0.19,0.00,0.00
1944.13400,185.94,0.19,0.00,0.00
1944.15400,185.94,0.19,0.00,0.00
1944.17400,185.94,0.19,0.00,0.00
1944.19400,185.94,0.19,0.00,0.00
1944.21400,185.94,0.19,0.00,0.00
1944.23400,185.94,0.19,0.00,0.00
1944.25400,185.93,0.19,0.00,0.00
1944.27400,185.93,0.19,0.00,0.00
1944.29400,185.93,0.19,0.00,0.00
1944.31400,185.93,0.19,0.00,0.00
1944.33400,185.93,0.19,0.00,0.00
1944.35400,185.93,0.19,0.00,0.00
1944.37400,185.93,0.19,0.00,0.00
1944.39400,185.93,0.19,0.00,0.00
1944.41400,185.93,0.19,0.00,0.00
1944.43400,185.93,0.19,0.00,0.00
1944.45400,185.93,0.19,0.00,0.00
1944.47400,185.93,0.19,0.00,0.00
1944.49400,185.93,0.19,0.00,0.00
1944.51400,185.93,0.19,0.00,0.00
1944.53400,185.93,0.19,0.00,0.00
1944.55400,185.93,0.19,0.00,0.00
1944.57400,185.93,0.19,0.00,0.00
1944.59400,185.93,0.19,0.00,0.00
1944.61400,185.93,0.19,0.00,0.00
1944.63400,185.92,0.19,0.00,0.00
1944.65400,185.92,0.19,0.00,0.00
1944.67400,185.92,0.19,0.00,0.00
1944.69400,185.92,0.19,0.00,0.00
1944.71400,185.92,0.19,0.00,0.00
1944.73400,185.92,0.19,0.00,0.00
1944.75400,185.92,0.19,0.00,0.00
1944.77400,185.92,0.19,0.00,0.00
1944.79400,185.92,0.19,0.00,0.00
1944.81400,185.92,0.19,0.00,0.00
1944.83400,185.92,0.19,0.00,0.00
1944.85400,185.92,0.19,0.00,0.00
1944.87400,185.92,0.19,0.00,0.00
1944.89400,185.92,0.19,0.00,0.00
1944.91400,185.92,0.19,0.00,0.00
1944.93400,185.92,0.19,0.00,0.00
1944.95400,185.92,0.19,0.00,0.00
1944.97400,185.92,0.19,0.00,0.00
1944.99400,185.92,0.19,0.00,0.00
1945.01400,185.92,0.19,0.00,0.00
1945.03400,185.91,0.19,0.00,0.00
1945.05400,185.91,0.19,0.00,0.00
1945.07400,185.91,0.19,0.00,0.00
1945.09400,185.91,0.19,0.00,0.00
1945.11400,185.91,0.19,0.00,0.00
1945.13400,185.91,0.19,0.00,0.00
1945.15400,185.91,0.19,0.00,0.00
1945.17400,185.91,0.19,0.00,0.00
1945.19400,185.91,0.19,0.00,0.00
1945.21400,185.91,0.19,0.00,0.00
1945.23400,185.91,0.19,0.00,0.00
1945.25400,185.91,0.19,0.00,0.00
1945.27400,185.91,0.19,0.00,0.00
1945.29400,185.91,0.19,0.00,0.00
1945.31400,185.91,0.19,0.00,0.00
1945.33400,185.91,0.19,0.00,0.00
1945.35400,185.91,0.19,0.00,0.00
1945.37400,185.91,0.19,0.00,0.00
1945.39400,185.91,0.19,0.00,0.00
1945.41400,185.90,0.19,0.00,0.00
1945.43400,185.90,0.19,0.00,0.00
1945.45400,185.90,0.19,0.00,0.00
1945.47400,185.90,0.19,0.00,0.00
1945.49400,185.90,0.19,0.00,0.00
1945.51400,185.90,0.19,0.00,0.00
1945.53400,185.90,0.19,0.00,0.00
1945.55400,185.90,0.19,0.00,0.00
1945.57400,185.90,0.19,0.00,0.00
1945.59400,185.90,0.19,0.00,0.00
1945.61400,185.90,0.19,0.00,0.00
1945.63400,185.90,0.19,0.00,0.00
1945.65400,185.90,0.19,0.00,0.00
1945.67400,185.90,0.19,0.00,0.00
1945.69400,185.90,0.19,0.00,0.00
1945.71400,185.90,0.19,0.00,0.00
1945.73400,185.90,0.19,0.00,0.00
1945.75400,185.90,0.19,0.00,0.00
1945.77400,185.90,0.19,0.00,0.00
1945.79400,185.90,0.19,0.00,0.00
1945.81400,185.89,0.19,0.00,0.00
1945.83400,185.89,0.19,0.00,0.00
1945.85400,185.89,0.19,0.00,0.00
1945.87400,185.89,0.19,0.00,0.00
1945.89400,185.89,0.19,0.00,0.00
1945.91400,185.89,0.19,0.00,0.00
1945.93400,185.89,0.19,0.00,0.00
1945.95400,185.89,0.19,0.00,0.00
1945.97400,185.89,0.19,0.00,0.00
1945.99400,185.89,0.19,0.00,0.00
1946.01400,185.89,0.19,0.00,0.00
1946.03400,185.89,0.19,0.00,0.00
1946.05400,185.89,0.19,0.00,0.00
1946.07400,185.89,0.19,0.00,0.00
1946.09400,185.89,0.19,0.00,0.00
1946.11400,185.89,0.19,0.00,0.00
1946.13400,185.89,0.19,0.00,0.00
1946.15400,185.89,0.19,0.00,0.00
1946.17400,185.89,0.19,0.00,0.00
1946.19400,185.88,0.19,0.00,0.00
1946.21400,185.88,0.19,0.00,0.00
1946.23400,185.88,0.19,0.00,0.00
1946.25400,185.88,0.19,0.00,0.00
1946.27400,185.88,0.19,0.00,0.00
1946.29400,185.88,0.19,0.00,0.00
1946.31400,185.88,0.19,0.00,0.00
1946.33400,185.88,0.19,0.00,0.00
1946.35400,185.88,0.19,0.00,0.00
1946.37400,185.88,0.19,0.00,0.00
1946.39400,185.88,0.19,0.00,0.00
1946.41400,185.88,0.19,0.00,0.00
1946.43400,185.88,0.19,0.00,0.00
1946.45400,185.88,0.19,0.00,0.00
1946.47400,185.88,0.19,0.00,0.00
1946.49400,185.88,0.19,0.00,0.00
1946.51400,185.88,0.19,0.00,0.00
1946.53400,185.88,0.19,0.00,0.00
1946.55400,185.88,0.19,0.00,0.00
1946.57400,185.88,0.19,0.00,0.00
1946.59400,185.87,0.19,0.00,0.00
1946.61400,185.87,0.19,0.00,0.00
1946.63400,185.87,0.19,0.00,0.00
1946.65400,185.87,0.19,0.00,0.00
1946.67400,185.87,0.19,0.00,0.00
1946.69400,185.87,0.19,0.00,0.00
1946.71400,185.87,0.19,0.00,0.00
1946.73400,185.87,0.19,0.00,0.00
1946.75400,185.87,0.19,0.00,0.00
1946.77400,185.87,0.19,0.00,0.00
1946.79400,185.87,0.19,0.00,0.00
1946.81400,185.87,0.19,0.00,0.00
1946.83400,185.87,0.19,0.00,0.00
1946.85400,185.87,0.19,0.00,0.00
1946.87400,185.87,0.19,0.00,0.00
1946.89400,185.87,0.19,0.00,0.00
1946.91400,185.87,0.19,0.00,0.00
1946.93400,185.87,0.19,0.00,0.00
1946.95400,185.87,0.19,0.00,0.00
1946.97400,185.87,0.19,0.00,0.00
1946.99400,185.86,0.19,0.00,0.00
1947.01400,185.86,0.19,0.00,0.00
1947.03400,185.86,0.19,0.00,0.00
1947.05400,185.86,0.19,0.00,0.00
1947.07400,185.86,0.19,0.00,0.00
1947.09400,185.86,0.19,0.00,0.00
1947.11400,185.86,0.19,0.00,0.00
1947.13400,185.86,0.19,0.00,0.00
1947.15400,185.86,0.19,0.00,0.00
1947.17400,185.86,0.19,0.00,0.00
1947.19400,185.86,0.19,0.00,0.00
1947.21400,185.86,0.19,0.00,0.00
1947.23400,185.86,0.19,0.00,0.00
1947.25400,185.86,0.19,0.00,0.00
1947.27400,185.86,0.19,0.00,0.00
1947.29400,185.86,0.19,0.00,0.00
1947.31400,185.86,0.19,0.00,0.00
1947.33400,185.86,0.19,0.00,0.00
1947.35400,185.86,0.19,0.00,0.00
1947.37400,185.85,0.19,0.00,0.00
1947.39400,185.85,0.19,0.00,0.00
1947.41400,185.85,0.19,0.00,0.00
1947.43400,185.85,0.19,0.00,0.00
1947.45400,185.85,0.19,0.00,0.00
1947.47400,185.85,0.19,0.00,0.00
1947.49400,185.85,0.19,0.00,0.00
1947.51400,185.85,0.19,0.00,0.00
1947.53400,185.85,0.19,0.00,0.00
1947.55400,185.85,0.19,0.00,0.00
1947.57400,185.85,0.19,0.00,0.00
1947.59400,185.85,0.19,0.00,0.00
1947.61400,185.85,0.19,0.00,0.00
1947.63400,185.85,0.19,0.00,0.00
1947.65400,185.85,0.19,0.00,0.00
1947.67400,185.85,0.19,0.00,0.00
1947.69400,185.85,0.19,0.00,0.00
1947.71400,185.85,0.19,0.00,0.00
1947.73400,185.85,0.19,0.00,0.00
1947.75400,185.85,0.19,0.00,0.00
1947.77400,185.84,0.19,0.00,0.00
1947.79400,185.84,0.19,0.00,0.00
1947.81400,185.84,0.19,0.00,0.00
1947.83400,185.84,0.19,0.00,0.00
1947.85400,185.84,0.19,0.00,0.00
1947.87400,185.84,0.19,0.00,0.00
1947.89400,185.84,0.19,0.00,0.00
1947.91400,185.84,0.19,0.00,0.00
1947.93400,185.84,0.19,0.00,0.00
1947.95400,185.84,0.19,0.00,0.00
1947.97400,185.84,0.19,0.00,0.00
1947.99400,185.84,0.19,0.00,0.00
1948.01400,185.84,0.19,0.00,0.00
1948.03400,185.84,0.19,0.00,0.00
1948.05400,185.84,0.19,0.00,0.00
1948.07400,185.84,0.19,0.00,0.00
1948.09400,185.84,0.19,0.00,0.00
1948.11400,185.84,0.19,0.00,0.00
1948.13400,185.84,0.19,0.00,0.00
1948.15400,185.84,0.19,0.00,0.00
1948.17400,185.83,0.19,0.00,0.00
1948.19400,185.83,0.19,0.00,0.00
1948.21400,185.83,0.19,0.00,0.00
1948.23400,185.83,0.19,0.00,0.00
1948.25400,185.83,0.19,0.00,0.00
1948.27400,185.83,0.19,0.00,0.00
1948.29400,185.83,0.19,0.00,0.00
1948.31400,185.83,0.19,0.00,0.00
1948.33400,185.83,0.19,0.00,0.00
1948.35400,185.83,0.19,0.00,0.00
1948.37400,185.83,0.19,0.00,0.00
1948.39400,185.83,0.19,0.00,0.00
1948.41400,185.83,0.19,0.00,0.00
1948.43400,185.83,0.19,0.00,0.00
1948.45400,185.83,0.19,0.00,0.00
1948.47400,185.83,0.19,0.00,0.00
1948.49400,185.83,0.19,0.00,0.00
1948.51400,185.83,0.19,0.00,0.00
1948.53400,185.83,0.19,0.00,0.00
1948.55400,185.82,0.19,0.00,0.00
1948.57400,185.82,0.19,0.00,0.00
1948.59400,185.82,0.19,0.00,0.00
1948.61400,185.82,0.19,0.00,0.00
1948.63400,185.82,0.19,0.00,0.00
1948.65400,185.82,0.19,0.00,0.00
1948.67400,185.82,0.19,0.00,0.00
1948.69400,185.82,0.19,0.00,0.00
1948.71400,185.82,0.19,0.00,0.00
1948.73400,185.82,0.19,0.00,0.00
1948.75400,185.82,0.19,0.00,0.00
1948.77400,185.82,0.19,0.00,0.00
1948.79400,185.82,0.19,0.00,0.00
1948.81400,185.82,0.19,0.00,0.00
1948.83400,185.82,0.19,0.00,0.00
1948.85400,185.82,0.19,0.00,0.00
1948.87400,185.82,0.19,0.00,0.00
1948.89400,185.82,0.19,0.00,0.00
1948.91400,185.82,0.19,0.00,0.00
1948.93400,185.82,0.19,0.00,0.00
1948.95400,185.81,0.19,0.00,0.00
1948.97400,185.81,0.19,0.00,0.00
1948.99400,185.81,0.19,0.00,0.00
1949.01400,185.81,0.19,0.00,0.00
1949.03400,185.81,0.19,0.00,0.00
1949.05400,185.81,0.19,0.00,0.00
1949.07400,185.81,0.19,0.00,0.00
1949.09400,185.81,0.19,0.00,0.00
1949.11400,185.81,0.19,0.00,0.00
1949.13400,185.81,0.19,0.00,0.00
1949.15400,185.81,0.19,0.00,0.00
1949.17400,185.81,0.19,0.00,0.00
1949.19400,185.81,0.19,0.00,0.00
1949.21400,185.81,0.19,0.00,0.00
1949.23400,185.81,0.19,0.00,0.00
1949.25400,185.81,0.19,0.00,0.00
1949.27400,185.81,0.19,0.00,0.00
1949.29400,185.81,0.19,0.00,0.00
1949.31400,185.81,0.19,0.00,0.00
1949.33400,185.81,0.19,0.00,0.00
1949.35400,185.80,0.19,0.00,0.00
1949.37400,185.80,0.19,0.00,0.00
1949.39400,185.80,0.19,0.00,0.00
1949.41400,185.80,0.19,0.00,0.00
1949.43400,185.80,0.19,0.00,0.00
1949.45400,185.80,0.19,0.00,0.00
1949.47400,185.80,0.19,0.00,0.00
1949.49400,185.80,0.19,0.00,0.00
1949.51400,185.80,0.19,0.00,0.00
1949.53400,185.80,0.19,0.00,0.00
1949.55400,185.80,0.19,0.00,0.00
1949.57400,185.80,0.19,0.00,0.00
1949.59400,185.80,0.19,0.00,0.00
1949.61400,185.80,0.19,0.00,0.00
1949.63400,185.80,0.19,0.00,0.00
1949.65400,185.80,0.19,0.00,0.00
1949.67400,185.80,0.19,0.00,0.00
1949.69400,185.80,0.19,0.00,0.00
1949.71400,185.80,0.19,0.00,0.00
1949.73400,185.79,0.19,0.00,0.00
1949.75400,185.79,0.19,0.00,0.00
1949.77400,185.79,0.19,0.00,0.00
1949.79400,185.79,0.19,0.00,0.00
1949.81400,185.79,0.19,0.00,0.00
1949.83400,185.79,0.19,0.00,0.00
1949.85400,185.79,0.19,0.00,0.00
1949.87400,185.79,0.19,0.00,0.00
1949.89400,185.79,0.19,0.00,0.00
1949.91400,185.79,0.19,0.00,0.00
1949.93400,185.79,0.19,0.00,0.00
1949.95400,185.79,0.19,0.00,0.00
1949.97400,185.79,0.19,0.00,0.00
1949.99400,185.79,0.19,0.00,0.00
1950.01400,185.79,0.19,0.00,0.00
1950.03400,185.79,0.19,0.00,0.00
1950.05400,185.79,0.19,0.00,0.00
1950.07400,185.79,0.19,0.00,0.00
1950.09400,185.79,0.19,0.00,0.00
1950.11400,185.79,0.19,0.00,0.00
1950.13400,185.78,0.19,0.00,0.00
1950.15400,185.78,0.19,0.00,0.00
1950.17400,185.78,0.19,0.00,0.00
1950.19400,185.78,0.19,0.00,0.00
1950.21400,185.78,0.19,0.00,0.00
1950.23400,185.78,0.19,0.00,0.00
1950.25400,185.78,0.19,0.00,0.00
1950.27400,185.78,0.19,0.00,0.00
1950.29400,185.78,0.19,0.00,0.00
1950.31400,185.78,0.19,0.00,0.00
1950.33400,185.78,0.19,0.00,0.00
1950.35400,185.78,0.19,0.00,0.00
